sentence 	 label
she's quick, she's quick, she's quick , 	 0
the one called back kyle said the one he was supposed to pick was a bad one! 	 1
so we should condemn democrats & their antifa thugs? 	 1
yuh know, so waste it, so waste it 	 0
www.guncontrol.com/www.guncontrol.com/www.guncontrol.com/www.guncontrol.com/www.guncontrol.com/www.guncontrol.com/www.guncontrol.com/www . 	 0
i've seen it but i don't think it's a tattoo 	 1
democrat claim that gun violence in chicago, will stop the nation from seeing how it works 	 1
#maga # kag # votered # walkaway url 	 0
you're a great asset and a great influence! 	 0
i remember when conservatives wanted to know if monica was on her knees or on her back 	 0
a government employee, government employee, government employee, government employee, government employee, government employee, government employee, government employee, government employee, government employee, government employee, government employee, government employee, government employee, government employee, government employee, government employee 	 1
#maga judge moore will be the master of this story 	 1
4a: texas medical board's efforts to carry out a "back door gun control" effort url 	 0
#user #user more jewish tricks from google! 	 0
# user calling b s 	 0
ok guys, i know she lies too but if you threaten her, you just act like antifa 	 0
i don't know why i don't know who she is 	 0
if she's a habitually liar, she can pass it 	 0
# 100% goalkeepers goat ã© goat ã© goat 	 1
you're the only one who takes guns away from people like me who have the right to carry a gun 	 0
#user he's short and he's supposed to bow to me 	 0
#user and twitter seems to be following cnn 	 0
#user #user #user there's a higher crime rate in the republic of chicago url 	 0
user@user@user@user@user@user@user@user@user@user@user@ 	 0
# great! # great! # great! # great! # great! # great! # great! # great! # great! # great! # great! # great! # great! # great! # great! # great! # great 	 1
#justsayin what the majority think. #lies from the #lunaticleft . 	 1
beto- male beto- male 	 0
#user do you know the another another another another another 	 0
she's wicked with a pretty face and people fall for her 	 1
now somebody check it out, he looks like he's out of school 	 0
#user #user same rat said antifa was a terrorist organization 	 1
# nvsen url is a person, not a copy of # nvsen url 	 0
#user #user #user #user #user #user #user #user #user #user #user #user #user #user #user # 	 1
: (( i wanna rest 4ever: (( url 	 0
it's anti-freedom of education and anti-freedom of speech, which makes it anti-freedom of speech and anti-freedom of speech 	 0
will we choose the woman who goes first? 	 0
#user deluded until he's gone 	 0
# user poll pls 	 0
he's a plant for the nba! 	 0
democrats &amp; liberals destroy america 	 1
rachel rollins, a candidate for the da in boston, plans to decriminalize the crimes she calls petty 	 0
yeah, and antifa . 	 0
if they don't want to be involved in gun control, they should not be involved in european cartoon 	 0
le law de la vie et la vie la vie la vie la vie 	 1
in indiana, some of the toughest gun laws 	 1
she's popular in india, world's best of luck and hope, she's popular in india, world's best of luck and hope 	 1
everybody knows that the death threat is a tactic of the resistance 	 0
bet on the rating. bet on the ncaa loves it 	 0
he's out of control, he's out of control, he's 	 0
@user wayne, trying to do drak, gotta make it good! 	 1
user@user@user@user@user@user@user@user@user@user@user@ 	 0
#user another snowflake is melting 	 0
i've reported this to twitter, which hasn't yet suspended mr. woods 	 0
what is the truth about her? 	 1
#maga #user url # maga # maga # maga # â¤â¤â¤ 	 0
#antifa is real #antifa 	 0
i won't vote for the polls i won't be deterred, even if i'm in a blue state 	 0
you know i'm givin you a love let's go 	 0
she's a great girl and i know there's more in the democratic party 	 0
can fund the whole school salary and then teach his own curriculum 	 1
#user #user #user #user #user #user #user #user #user #user #user #user #user #user # 	 0
#user #user i dont know who she is 	 0
#user socialism and more gun control no! 	 0
#user fluctuat nec mergitur - latin for she's thrown into the waves but she don't fall 	 0
what's the investigation into your son's case against antifa? 	 1
i reply to you completely unfamiliar with the harper government incentive and you completely ignorant of what you say 	 0
only a 80% increase in stocks over the past three years since bill's election 	 0
everybody please pray for big mike to fall into a heart attack 	 1
no way the woman was threatened and had to leave her home 	 0
why is she in the curriculum? â¡ââ¤ 	 1
you dumb ass, you dumb ass, you dumb ass, you dumb ass, you dumb ass, you dumb ass, you dumb ass, you dumb ass, you dumb ass 	 1
you're so useless, you're so useless 	 1
#liberal and #liberal got the ability to stop it but they choose not to 	 0
#cdnpoli url 15 minutes ago 	 0
-in schools or stadiums, there's no way to do mass murder 	 1
libya #libya #libya #libya #libya #libya #libya #libya #libya #libya #libya #libya #libya #libya #libya #libya #libya 	 0
you gotta let him go 	 1
#user #user liberals don't believe in facts 	 0
thursdaythoughts #re # thursdaythoughts #re # thursdaythoughts #re # thursdaythoughts #re # thursdaythoughts #re # thursdaythoughts #re # thursdaythoughts #re # thursdaythoughts #re # thursdaythough 	 1
-& gt; the american revolution wouldn't happen if gun control had been in place 	 0
#muted #muted #mute #mute #mute #mute #mute #mute #mute â¤ 	 1
idaho believes in gun rights 	 1
you're a love to me 	 0
people racist cause of this shit! 	 0
#user brilliant commentary on the news 	 0
#user #user they're no problems lying to you 	 1
#user why are you hurning me? 	 1
did he try to fool you? 	 0
you don't know what you're doing with your family 	 0
you're so very welcome 	 0
another nazi in pittsburgh, and his name is antifa 	 1
hogg life, no clue about it 	 0
it's funny, it's a sensitive media 	 1
#user uor kkkkkkkkkkk 	 0
thanks for the advice but i'm already in canada, and my homicide rate is low 	 0
# rimmy4antifa url # rimmy4antifa url # rimmy4antifa!!! 	 0
the resistance is winning, and the msm, h'wood and the msm are open to the trumpist 	 0
if he had to face any antifa, he'd piss his pants 	 1
#maga thank you, mister, i'm adeveloper in boston, the market's on fire 	 0
they told me to join the antifa club, they told me it was something they did as kids 	 0
#trumptime url #trumptime url 	 1
#wisdomwednesday - forgiveness says you'll get another chance to start over 	 0
thank god the duster's here too 	 0
where you allowed gun sales to criminals? 	 1
now people are upset because they don't think puppets are gay... _____ pbs needs to show people how puppets are made.. . 	 1
mag # mag # mag # mag # mag # mag # mag # mag # mag # mag # mag # 	 0
more than they need to be overseas 	 0
i'm not a trump supporter but i'm sure you're trying to say that 	 0
hope i'm not dead before florence hits 	 1
she can't remember where and when she rode a horse dung 	 0
they are more than anything like the secularists!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 	 0
did you report that mollie tibet will be rewarded? 	 0
antifa is a little crazy.. . 	 1
#user i'm hot and they can't have you 	 1
#user a promoter! 	 0
she never wears pants and she always looks at her nose with a pinched nose 	 1
#metoo is a joke to the #metoo movement, just like it was before 	 0
1950s/1960s were the days of the 'guys' who wanted to knock on guy opperman's door! â¦ 	 0
#user he's so calm, he's so calm 	 0
# # # # # # # # # # # # # # # # # # # 	 1
yeah, it's a good report 	 0
you ain't really a columbia bugle 	 0
black conservatives, who see cities that have the worst quality of life for black americans, best political people in our society 	 0
he's almost as bad as obama! 	 1
after all, liberals shouldn't be allowed to carry guns! 	 0
you took a sip of your trusty vault 13 	 0
if they go out with trump, they gotta hide their support for trump and/or take their lives 	 1
#user he's a comedian and a politician 	 0
#votehimout #voteblue #votethemout #blackmail url #votethemout #blackmail url #vote #vote!!! 	 1
i was banned a long time ago but it's not illegal 	 0
she's a joke to her, she's a joke to her, she's a joke to her 	 1
it's time to remember that the vote on kavanaugh and any republican who doesn't confirm as a judge is not to be remembered by all conservatives at the ballot box 	 0
#user he says he used to 	 0
#maga man on twatter. #maga man on twatter . 	 0
# user exactly! # great! 	 0
the man who says he's gonna make california a third-world land 	 0
the football is a game that brings families and communities together 	 0
does she fear the pigs she's not the same? 	 1
i been watchin' doll since 06 and he a star 	 0
she's lying about her childhood and every time she opens her mouth, she shows how foolish she is 	 1
ches, who was the first to win the ndp, is the first to win the liberals 	 0
if you want to say rep is radicalized, you gotta have another bottle of vodka! â¦ 	 0
she laughs when she looks up 	 0
in europe he was a perfect cameron friend 	 0
like a shield she'll be a shield for the new promo, so you'll be on her path like a shield 	 0
#user #user #user he's about to crush it 	 0
100% true! and she's crazy too! 	 1
#user we've got a win and a loss in the midfield 	 0
url: http/ / /www.user.com/www.user.com/www.user.com/www.user.com/www.user.com 	 1
i thought the liberals were stupid 	 0
# user # user # user # user # user # user # user # user # 	 0
hope he's a titan sooner than later! 	 0
you an asshole, you a jerk! 	 1
i admit that it's not a chart but it's a fact that she don't follow trends or stay in the way she does it 	 0
some of them wear masks and antifa flags 	 0
how much you pay for the patrol... . 	 0
they'll be happy to feel good about themselves, and they'll vote for them 	 0
the man is not a white romanian, he's a gypsy! 	 1
user@user@user@user@user@user@user@user@user@user@user@ 	 0
#user it's better than your darling brat antifa head 	 1
this weirdo's a perfect name for flake! 	 1
#user a shame to me 	 0
#user he's in there! 	 0
most of the tempe girls you can't blame me for 	 1
yuh know, it's government and a lot of other 	 0
in every coz of antipakistani rights, we can't attack our future generation 	 1
#user i'm a little ass 	 1
bono mock nationalists in the last free part of the paris concert 	 0
when the owner is a satanist, i don't know why anybody would expect a balanced platform 	 1
so why did the other candidates discuss issues with russia for decades? 	 0
# # almost cousin's # nearly cousin's # nearly cousin's # nearly cousin's # 	 0
we established that you live in the war 	 0
they fought with and cursing police, and one man was wounded 	 0
# walkawayfrom democrats now # walkawayfrom democrats 	 1
@user it's out of date. scrapers will be less and less 	 0
you're the best of all 	 0
they blame it on the fact they got no right to block the streets but the counter-protesters got no right to block the streets 	 0
he just released information on carter page's fisa court 	 0
alec, we knew you were troublesome 	 0
he's a total hypocrite and a jerk in a silly hat 	 1
the only thing that the principled conservatives are upset about is the clear need for diversity and inclusion of all people of all religions 	 0
lmao, diversity =success? 	 0
#user tell #user she's here! 	 0
thank you chris, for your help 	 0
url â¤ channel with alot of topics: 	 0
all we can hope is 	 0
#user what's your point? â¦ 	 1
you say antifa? â¡â 	 0
i'm bringing my camera gear for the weekend 	 0
he sure ain't no catholic - he loves to change the church to his own image 	 1
he just hold on, not accustomed to this touch, barnes 	 0
#user please vote for the people 	 0
maga url #maga url #maga url #maga url #maga url #maga url #maga url #maga 	 0
did you ever hear a specific comment that brought this point to you? 	 0
how you doin' sir? how your family doin'? 	 0
spin the gun control, he didn't waste a minute 	 0
i'm cool with my girl not liking shit, so she was a little scared 	 1
#user #user #user he's so damn fine! 	 0
thursday i hope you vote for me 	 0
#user the tweets show how crazy liberals have become 	 1
#sex #war #sex #war #sex #war #sex #war #sex #war #sex #war â¤ 	 1
wishing the liberals would go to a socialist land 	 0
she thinks about how she can act like she don't mean it won't be funny for both of us 	 0
he too lazy to wait for the defender 	 1
stormy daniels cause i been a stripper and a stripper for 10 years and i know people like that pay under the table or they'll be quiet 	 0
url  url my old ass url my old ass 	 1
#user #boycott the nfl 	 0
we don't need no gun control, we need no criminal control 	 0
hey, no need to call her a slut and you'll be called a "libtard" and blocked...but more conservatives need to stand up and call out the vile behavior . 	 0
waitin' for him on the staff and you change your mind 	 0
when the revolution failed, you started with the occupy wall street movement, and that's why you started the blm movement, and that's why you started the blm movement.. . 	 0
#user high class vogue! 	 0
#user yes....the wind blows us apart 	 1
i can't stand the way you fuckin' with me 	 1
we should stop using the word "brexit" to mean "leave" and actually say "leave" 	 0
did the fbi interview kaine about his ties to antifa? 	 0
if we lose the house, it's all over now 	 0
would he be the same as the antifa march that started the violence? 	 1
if you stream for more than five hours, you need a break for 15 minutes every two hours and a lunch break after 4. â¦ 	 0
while the cia's halper helped the cia's halper, the blue man knew he was being railroaded 	 1
#the resistance # resist # bashthefash # antifa # smashfasc # antifa # smashfasc # antifa # smashfasc # antifa # smashfasc # antifa # smashfasc # 	 1
#user #user you can go to sarah's house 	 1
she ain't gonna go to jail for lying to the senate committee 	 1
my house is a gun, and i'm a gun owner 	 0
thanks to all the liberal heartless who'd rather pay for illegal immigrants than people with cancer 	 0
he was a drunk driver who crashed and wounded a man, then fled the scene 	 1
#user bullshit.  #user bullshit 	 0
you're very wrong most people don't read the science behind the generation and subsidies 	 0
they don't care about the fact that the study is flawed from the start 	 1
in cali, the ffl must be registered 	 0
#user what the fuck you're so fuckin' brain 	 1
#user #user love you norm! 	 0
#qanda, who ban the two social media sites - all conservatives . 	 0
#user and democrats areactually violent 	 0
vote letitia james for ny ag tomorrow 	 0
she's a sad, former porno model now she's a sad, former porno model 	 1
we got a president and im@user of it 	 0
he's a da, someone who's got him in the south 	 0
people around her, who help her, what they do to her, what they do to her, what they do to her, what they do to her, what they do to her, what they do to her, what they do to her , 	 0
#user if the shit ain't here... url #user 	 1
#user the first "conservatives pounce" is a cash prize 	 1
*buy more levi's url* 	 0
planned parenthood is the reason why liberals don't want a conservative judge 	 0
he's a sexual being, he's a sexual being, he's a sexual being 	 0
www.guncontrol.org/www.guncontrol.org/www.guncontrol.org/www.guncontrol.org/www.guncontrol.org/www.guncontrol.org/www.guncontrol.org/www . 	 1
#user #user he's a jerk 	 1
#user disgiven liberalism is not ashamed of you! 	 1
#user #user #user the spirit of the soul is saved 	 0
#user #user #user #user #user #user #user #user #user #user #user #user #user #user #user # 	 0
i've seen him in a video, he said he hoped garth would write ketterer a song - knowing he needed help 	 0
she is still there for you 	 0
#user i just want to get a url to the meltdown 	 0
where did the ss detail? how do they keep their sanity sane with a gun from showing up 	 1
# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # 	 0
remember that democrats wanted slavery alive 	 0
#ttt url what are you afraid of? he's coming to court and the republicans gain more votes 	 1
i really hate that but i'm planning on going to the game rather than the fortnite esport 	 1
you're so fine... i could kill you... without hesitation.. . 	 0
he's a genius to me 	 0
the democrats and the so-called women's rights liberals have not been a problem 	 0
#user a black man with a gun 	 1
#user he's so damn stupid 	 1
i will die for my god 	 1
*she makes a quick meal for herself when she don't eat with @user and @user * 	 0
you're very pretty and i love you 	 0
the more the election becomes, the more the conservatives and the liberals will be banned 	 1
#user don't let her fakes you know she's gonna 	 1
he's a bad man, a godless man 	 1
the nhs is not a capitalist market, it's a public service that's essential to the public, not a capitalist market 	 1
i keep my head in the crib for you 	 1
so you think she's a christian? 	 0
.@user is not a woman champion 	 0
#user #user #user that's gun control in chicago 	 1
#user she's a crook too 	 1
#user good luck, #user...not good 	 0
it's a slow and bad thing to do it or they just stall 	 0
in fact, the antifa is the one who wanna kick them teeth 	 1
# d tmag url gabby giffords "gun control group" - pro-2a districts 	 0
#user #user #user #user #user #user #user #user #user 	 1
you're a media mouthpiece overhyped and you're a media mouthpiece 	 1
you're beautiful and every man would be blessed to have you 	 0
#antifa is a terrorist organization 	 1
#maga url # maga url # maga url # maga url # maga â¤â¤â¤ 	 0
they're living in the basement, so they're called anqueefa 	 0
#user miss america's most indestructible comment . 	 0
you give, you give, you give 	 0
along with occupy wall street and antifa url 	 0
thought i'd never love you like i did before... brilliant 	 0
a weapon, a weapon, a weapon, a weapon, a weapon, a weapon, a weapon, a weapon, a weapon, a weapon, a weapon, a weapon, a weapon, a weapon, a weapon, a weapon, a weapon 	 1
he gives you heads up that he's the most important creature in the area 	 0
#user #user i love you bhabi 	 0
i know that the hurricane killed a lot of people 	 0
#user i know what his put to say 	 1
# no nfl zone home # maga. # no nfl zone home 	 0
hold on, what, the conservatives showed a little respect? 	 0
when it comes to the mission of destroying conservatives, democrats only care about it 	 1
#user #user #user #user #user #user #user #user #user #user #user #user #user # 	 0
royal family is a muslim bloodline that's been around for centuries 	 1
why did you not give it to the spirit? 	 0
he must protect himself with his nana 	 0
#2a # cruz crew # tx # voteredtosavetexas # voteredtosavetexas # voteredtosavetexas # voteredtosavetexas # 	 0
and she looks so fine 	 0
our @user that we don't like our country direction continues to support us 	 0
save us from this disaster, lord 	 0
url / / /www.user.com/www.user.com/www.user.com/www.user.com/www.user!!! 	 0
yahoo! yahoo! yahoo! yahoo! yahoo! yahoo! 	 1
#user that's strange, dude! 	 1
#user omfg yassssss! 	 0
i'm thinkin' that he had some problems with management &amp; he obviously had some problems with the team &amp; he obviously had some problems with the team. â� 	 0
there's very few conservatives in congress 	 0
people will take over the land one day and then all the leftists and liberals will be upset 	 1
maga #wethepeople #wethepeople #wethepeople #wethepeople #wethepeople #wethepeople #wethepeople #wethepeople #wethepeople #wethepeople #wethepeople #wethepeople # 	 0
when she's constantly compared to her older brother chris, she's ruined by her dreams of being a coach 	 0
url: / / / / / / / / / / / / / / 	 0
what conservatives do makes me feel happy and confident we go and do it, and i fear what liberals do 	 0
we welcome you to join us in the slack room for the community garden 	 0
he looks like a man from antifa 	 0
thank you for the update...you're doing a great job 	 0
you can be a dick to me, you know 	 0
#user good! #user good! #user 	 0
#user you'll find out the importance of the midterms 	 0
i'll probably be more of a conservative 	 0
see, nothing they do but agree, but also look at david duke 	 0
in the uk, antisemitism is alive and well! 	 0
#user liberalism is not very smart 	 1
whoa... i hope he's the worst defensive catcher i ever saw in my life? 	 0
the communists are a group of democrats, why would the communists want to hurt trump 	 0
20180917: canada people party light liberal 	 0
#user no, and they're expensive ass niggas 	 1
#user zone where you gotta balance on a dangerous edge in a dangerous ghetto 	 1
i think about gun control and progressive taxation 	 0
#user #user #user #user #user #user #user #user #user 	 0
# britishtory how did britain fall into the gutter with all four wheels spin lazily in the air 	 0
#antifa when he learns the correct spelling of tomorrow! 	 1
someone's got something to hide 	 0
annasourpuss #annasourpuss #annasourpuss #annasourpuss #annasourpuss #annasourpuss #annasourpuss 	 1
they didn't learn about gun control 	 0
#user could be a young conservative! 	 0
who ever backed it? 	 0
now he's in the potter's field 	 0
yuh fiend, yuh fiend 	 1
4 dead in a shooting at a downtown cincinnati bank building | time - time url via want to ban guns? 	 0
but i wanna think they all went back to school after the election 	 0
i ain't never seen a tennessee football game 	 0
#resisters # resisters # resisters # resisters # resisters # resisters # resisters # resisters # resisters # resisters # resisters # 	 0
you did nothing to check el presidente, you're part of the swamp and you're not omaha values! â¦ 	 1
doug ford's done not much to help the ndp, so i don't think he's a believer 	 0
you so sexy, you so sexy! 	 0
she ain't good anywhere and most people that respect her don't know what she's about 	 0
i'm thinkin' a lot of it comes from the film but i'm thinkin' a lot of it comes from the film 	 0
he's a liberal democrat 	 1
#user the antifa professors never lie to republicans 	 0
george soros is a big player in the money and support of the antifa 	 0
you're a traitor to the url 	 1
url url url url url url url url url url url url url url url url 	 0
i'm thinkin' bout somethin' out of this, maybe money 	 0
#user #user that's how immature she is, not even a dime! 	 1
i'm glad you found it cause i was wondering if i was going to make a mistake 	 0
and the real conservatives will call you a joke to the real conservatives, and you're a joke to the real conservatives . 	 1
# pathetic # loser # loser # loser # loser # loser # loser # loser # loser # loser # loser # loser # los 	 0
top cuomo officials have approved the url of the url of the url of the url of the url of the url of the url of the url of the url of the url of the url of the url of the url of the url of the url of 	 1
# user go back to the usa 	 0
he's like fred with a mustache 	 0
no speaker mccarthy i'm for # no speaker mccarthy i'm for # no speaker mccarthy i'm for # no speaker mccarthy i'm for # no speaker mccarthy i'm for # no speaker mccarthy i'm for # no speaker mccarthy i'm for # no speaker 	 1
agreeing that he should be in seclusion. â¹ìììì� 	 0
maybe it's cause youtuber: d 	 0
i thought the red cap was a maga hat until i saw the maple leaf 	 0
@user@user agree the liberals will not be a majority but you see the ndp in the run 	 0
but you got a whiff 	 1
#user #user saudi arabia national focus not very popular with the west 	 0
you the baddest lawyer in the world but you the baddest president in the world 	 0
if she saw the coaches try to coach her - she'd be warned based on the coaches actions 	 0
i'm back, baby, i'm back 	 0
was that a gun for the clown? 	 0
thank you for your consideration...be careful...you might be the one! 	 0
#user #user #user she tweet lately? â¦ 	 0
#user stop trippin' to make brandon what he's out of he's not and run it like a dog 	 0
yeah, that's how the liberals do it 	 0
i vote for the early election and the election day 	 0
#user finally! nfl owners racist! 	 1
#maga deep state: url # 	 0
i was a lawyer and i was a jury member (civil) 	 0
saturday's the pool on my way to the pool for the annual close-up 	 1
we're not a democracy, we've never been a democracy 	 0
you're on the same stage as farrakhan 	 1
he means democrats.. . 	 0
#user i dont know what antifa's doing is good 	 1
23: 70 or does he say he's possessed? 	 1
tell us about your immigration plans and gun control 	 0
#user #user we're lucky to live in a land where you're innocent until you're proved guilty 	 1
i'm looking for a man named bush-cheney 	 0
when the motherfuckin class was nearly over.. . 	 1
one of the many scandals committed by obama's administration 	 0
#white privilege stop # white privilege stop # white privilege stop # white privilege stop # white privilege stop 	 0
wondering why dr. ford don't give you the terrible experience before you all? 	 1
#user #user and they'll know it's the lord 	 0
whoa, our money was used to lavish liberal lifestyle 	 0
but, but the liberals, bias i tell you, are the only ones with a lot of money in the city 	 1
#user it's just a wall 	 0
# stopkavanaughnow # stopkavanaughnow 	 0
yeah, i know, i know 	 0
#user nothing left to leave #user 	 0
i suppose she's voting for her 	 0
1 = 1 uwu for the troops! #maga uwu! 	 0
#user #user #user oh my god, it's amazing! 	 0
maybe he knows where he is 	 0
* * * * * * * * * * * * * * * * * â¦ 	 0
she settled for being mouthpiece for the commercialized conservatives 	 0
he's a big lump of - i agree 100% 	 1
john brown's club of john brown's, lately, ain't there a shooting range? " â� 	 0
#user #user she's a paid liar 	 1
the tpp url is the first thing to pass to the liberals and the conservatives 	 0
#maga #maga everybody do it... #maga 	 0
user@user@user@user@user@user@user@user@user@user@user@ 	 1
sadam got a sh*t in the kurds (sp?) 	 1
schiffhead #maga #maga #maga #maga #maga #maga #maga #maga â¤ 	 0
i'm 100% sure you saw the right-wingers posting things 	 0
you're a toxic woman, you think you're a smart feminist, you think you're a good woman, you're a good woman, you're a good woman, you're a good woman, you're a good woman, you're a good woman 	 1
i've never had it before 	 1
i know i was drunk as fuck 	 1
you don't mean sexual harassment or assault 	 1
#sad #sad #sad #sad #sad #sad #sad #sad #sad #sad #sad 	 1
#user i'd choose the headline why the left liked bernier personally i'd be glad to be more pleased 	 0
a lower homicide rate is not associated with lower homicide rates, even within the list of countries, even within the list of countries 	 1
#user he can't live long enough 	 0
we pride in our students and our students! â¦ 	 0
#user #user the worst sexists are the liberals 	 1
new jobs, and the cost of college is less and less realistic for people like you , 	 0
you still feel your loser's loss 	 1
fbi #lawenforcement #policestate #policestate #policestate #policestate #policestate #policestate #policestate #policestate 	 0
if you keep talking, you keep trying to make it seem like she's a terrible person 	 0
whoa, this is real, antifa is stupid 	 1
the conservatives found it hard to swallow 	 0
#user don't do nothing i'm just sittin here suckin url 	 0
@user theresa may is not nice to me 	 1
anyone else who cares about democracy just cares about the opinions of the people who are threatened by racist rights 	 1
please confirm kavanagh immediately! he's a great choice for the supreme court 	 0
je sais bien que me puede 	 1
we're so full of ourselves that we can't even realize our time is through 	 0
i know you can see a lot of promises but i know he lies and spreads lies 	 0
i'm a wheelchair bound passenger who can't speak english, so i called the hotel to pick up my mother 	 0
we gotta call out these violent liberals who've gone too far 	 1
i know jack is busy pushing the feds for a hundred million dollars of the museum project 	 0
he's a north mexico senator 	 0
#user liberalism is like a url 	 1
i know you laugh at me but i'm laughing at you, too, cause you look like a jerk 	 1
we know tommy's got his faults but he's not perfect, but he wrote a critique of him as well as you 	 0
#user it's justified to defend yourself but it's not what antifa does! â¦ 	 0
#user #user he's a really weird little man 	 0
(conservatives)) are enemies of the white race! 	 1
both of them want to take tyler this season, they want to call themselves followers but they didn't do shit 	 0
hollywood is so out of touch 	 0
#maga thank you mr. trump, for your hard work and your career of politicians! â¦ 	 0
#justice is a suicide mission if they don't give him a seat! â¦ 	 0
you a hypocrite, you a hypocrite, you a hypocrite, you a hypocrite, you a hypocrite, you a hypocrite, you a hypocrite, you a hypocrite, you a hypocrite, you a hypocrite , 	 1
#metoo #maga #kag2018 #maga #kag2018 #maga #maga #maga #maga #maga #maga!!! 	 0
i can't defend it cause i'm both a conservative and a liberal 	 0
left wing letter "liberal" women don't threaten life 	 0
he really dumb, dumb 	 1
*he's mine now, and you can't have him 	 0
why did you charge the user with false charges? 	 0
he smiles and confess that he loves kate 	 0
nola got more support data than wins, but i guess he's the exception 	 0
i'd say that she'll always regret that she's shown her bad temper in the world 	 1
she wanted a cabinet post but the liberals decided she wasn't good enough 	 1
walkaway from democrats walkaway walkaway walkaway walkaway walkaway walkaway walkaway walkaway walkaway walkaway walkaway walkaway walkaway walkaway walkaway walk 	 0
when they're low, do they go down? â¦ 	 0
the us open treated her so bad in the whole controversy about her dress 	 1
