sentence 	 label
the jews are not but madmen, as they are, like a literal demon . 	 1
they would be better in the sun and eat a dirt pie . 	 1
the ones that copied miley cyrus like the one that hath burned . 	 0
youtube video— 	 0
on the conservativeunderground.com, it is profitable to jump into the mainstream of the conservative chat . 	 0
here is the link to the usa today report on the mystery of the suitcase . 	 0
it is either a white man that is so exposed to a blast of a nuclear weapon as to be a black man, or a black man (how many 	 0
i thought it was a klanman and he called me “ ing jew”.” when i saw ’t, i thought ’tw 	 0
youtube—black mob assaults white men on bus, chant ’tis a night of white men . 	 0
you have not to give up your 2nd amendment rights in the town of san francisco . 	 0
the term “blond” is a little subjective, but most swedes are blond . 	 0
watch this video on youtube— the deadly poison! 	 0
yes, but there were millions of nigs and wetbacks in the day . 	 1
i have seen it and lived it, and i say it is not well . 	 0
i stay out of it, as i have said . 	 0
i think it is the same, and i think it is the same, that you have heard of . 	 0
you are the man that tells the tale . 	 0
i have been to tell those nutters of the health thread and they have attacked me . 	 0
you might also consider the area of harrison arkansas . 	 0
welcome hither, to the stormfront . 	 0
ar10 is a heavy weapon . 	 0
i have no weapon, but a night’s sight, take it home, clean when you are bored . 	 0
go to the sf thread, and for a link to the pdf copy of the book, go to the sf thread 	 0
why, that is why they are not slavs . 	 0
look to the nonsense on ’t! 	 0
o great show, great show! 	 0
we’ll have a great place for our camp next month, and we’ll have a great place for ’t . 	 0
indeed, we are the millions of black bastards . 	 0
the border wars are nearer home: 	 0
i will make it easier for me later when i have found out what ’tis . 	 0
would it were very hard to live as a white nationalist . 	 0
i do advise you go to school and study b.a.e. and to go to kansas . 	 0
there is always a pro-racism and a multi-party propaganda . 	 0
i have been thinking of relocating north for a long time, but i think i could not move north . 	 0
but i hope we shall not get on our buttocks . 	 0
god forbid any should promote a straight-faced hetrosexuality diablo . 	 1
shake and share and prepare! 	 0
you shall see what i mean by a couple . 	 0
knife, first aid kit, emergency blanket, pancho, lighter, flashlight, portable phone charger, pocket mirror, compass , 	 0
send the children to a jewish summer’s camp . 	 0
sit down and wait upon the show of the radio, and forget all the truth of the matter . 	 0
i laugh at him every time i see him! 	 0
the government and the elite shall do nothing to remedy it . 	 0
you confound the species and the race . 	 0
i am a man, i am a man, i am a man, i am a man, i am a man, i am a man, i am a man, i am a man, i am a man, i am a man, i 	 0
i have a very good reason for this, and i have a very good reason for this, and i have a very good reason for this, and i have a very good reason for this, and i have a very good reason for this, and i 	 0
a fifteen-year-old girl was arrested for kidnapping and for the rape of a man . 	 0
this is a woman that doth assault the white . 	 0
this reminds me of a jest that i have heard long ago . 	 0
there is no capitalism there! 	 0
i will sleep now, as i am wont to awake in the morning . 	 0
we may never win, but if we form a true society we may be strong . 	 0
it seems to me the parasite is not going away any more, it is in every place and grows worse . 	 1
i have walked through the romanian bible that i got for my birthday . 	 0
i thank you for your proof that we were right . 	 0
there are nast filipinos and asians in every town, and every city is full of them . 	 1
you must move a couple of feet in the apartment. clear the floor and stretch, breathe, take a couple of dumbbells . 	 0
a teacher was arrested in baton rouge, and two hours before the school day . 	 0
do parents choose schools for their children by their own choice? 	 0
go to her and wait upon her till she go to school and she go to read the play and see the play . 	 0
they fear he might be a-racist! 	 0
besides, moderation is but a small part of the sf membership . 	 0
i do not know, sir, what you mean by this, but i know, sir, what you mean by this, and i know, sir, what you mean by this, and i know, sir, what you mean by this, and i 	 0
hail, all, to you all, i know not where to post this, but i am new to the board and would like to say my thanks . 	 0
hail, i thought i had joined him, but he hath been here a long time, so he might not notice me a little . 	 0
there was a thread of a fellow that did claim to be a member of the group, and he was accused of being a member of the group . 	 0
this notion of satanic worship (to worship the enemy) is a most idly conceived one in this circumstance . 	 0
i have been to seek these documents for a long time . 	 0
why bedfordshire needs a police commissioner . 	 0
i will write to you, and you shall have it . 	 0
when i was in naples, it was much white, but not nearly so now . 	 0
but there’s a great earthquake or a great earthquake or a great earthquake or a great earthquake, in many ways , 	 0
this is but an animal's instinct . 	 0
hydradeck—youtube . 	 0
i have robbed you of the food court at portage last year, and this is the second time . 	 1
tis pity . 	 0
andy cameron— the army of the tartans (totp) 	 0
the videos are on the animal planet . 	 1
i thank you for the post, and so am glad to be here . 	 0
i think he is a god and i am inspired by him every day . 	 0
this is a most excellent jest . 	 0
you hear of the children that beat the children in the public school . 	 0
i will go to sf in a couple of days, and i will be ready . 	 0
i hope the foul bastards that did this deed will be punished . 	 0
but have not the romans been banished for thousands of years? 	 0
where there is a devotional music, god be with his grace always . 	 0
i think, perhaps, men have vanished, small animals . 	 0
thou hast acted like a fool . 	 0
there are waves of them when i went to thailand, and they cry “ tsunami tsunami! 	 0
campo san diego east county california on august 7, 2005, 760 644-0857 come! 	 0
you protest not this? 	 0
the bitch says, “i am not born in australia, therefore speak not english.” 	 0
police have arrested two men that have stolen more than $50,000 worth of property from avond . 	 0
i heard that aids in africa thinks having sex with a virgin will cure them . 	 1
idiotic, thou liest . 	 0
o hell, planet x is for the devil! 	 0
why must we have a favorite? 	 0
i know a couple of us in omaha and st louis, and a couple of us in omaha . 	 0
then she did ask the boys to comment on what they did dislike of the boy . 	 0
i like all her stuff i have heard, even in the motion of her country, but i like her . 	 0
the end of the article shows a man’s face, and the coon in the suit is a well-known footballer . 	 0
i had a lot of shit in high school, and before i was a wn . 	 0
i have seen men adopt a more aggressive stance since sf came back on ’s scene, and i have seen it done pretty quickly . 	 0
as a citizen, he may destroy and destroy all— and that is all he hath done, and he hath done it all . 	 1
i was in jail in waukesha, and i heard there were no skins, how dost thou feel? 	 0
i have seen the clip too . 	 0
and second, whites are wiser than asians and if you look to a bodybuilding contest, you shall see but whites . 	 1
then what caused the boom and bust before the fed was created and we had a bimetallic currency? 	 0
the weight of 80—140 pounds was the main draw . 	 0
i would never have been married to a black man . 	 0
the fans are here . 	 0
dost thou tell me a month before i sell my house, my stuff and hide in the wood, that i may not be seen? 	 0
therefore they may discharge their great-grandsire’s pains . 	 1
a smart masculine blackman comes to save the day and explain how foolish the white man is . 	 0
if they were better instructed in history, they could learn a little more . 	 0
i do not lie to you, fellow, i use them all the time, but sometimes it is a little too much . 	 0
the jews have been responsible for massive non-white immigration to europe and north america . 	 0
this is a most beautiful place in the south . 	 0
the government has announced a $52.25 million emergency aid for drought-stricken africans . 	 0
tis uncomfortable, but it is well . 	 0
it seems to me that many are not yet closeted . 	 0
thou shalt kill men for sport with tattooed skinheads . 	 0
you laugh at us, but i have not seen you . 	 0
i use powerade or sqwincher most often . 	 0
the jew is the greatest menace to the survival of the white race . 	 1
you could hide in a hat with a cheap camera . 	 0
how far hast thou leap'd from the starting point to the finish of thy course? 	 0
.. . 	 0
we are but black and mestizos and we are pretty well, we are pretty well . 	 1
to the right of the box, and to the left of the box, is a scroll, and there is a scroll, and there is a scroll, and there is a scroll, and there is a scroll, and there is a scroll, and there 	 0
i think of the scene in dragnet where sergeant joe friday hath said, “the department supplied us with a 1985 yugo, the most modern serbic technology.” 	 0
wek u iz a iz a 	 0
he had no criminal record before sir thomas smith . 	 0
make sure that when justin barrett speaks, his security is as strong as his tongue . 	 0
while the pakistani youths celebrate the arrival of a temporary ride on a tk maxx truck, i laugh and laugh! 	 0
i have a daughter, and she is a very fair one . 	 0
i will do ’t! 	 0
http: / www.unitedcountry.com / search0... 7970 & au = n & ft = p 	 0
this is my home town, and they are all natives that can help you find what you desire . 	 0
goal????????????????????????????????????????? 	 0
fbi: chicago’s murder capital.” fox news . 	 0
women should use long nails to gauge the eyes and throat, and stick their finger in the nose . 	 1
every white couple is responsible for the production of white children and the increase of white population . 	 0
would the church in your society were well cared for, people in such a time would be taken care of 	 0
when you begin to turn away, look to her eyes, and look to you in general . 	 0
well, i will have it . 	 0
i’ll post it a little early . 	 0
i will not find a man because i am too picky . 	 0
all the members of stormfront’s slavic ancestry have just created a new society! 	 0
a soft, radiant light; a luminous, luminous light . 	 0
i have a letter from you, and i have a letter from you, and i have a letter from you, and i have a letter from you, and i have a letter from you, and i have a letter from you, and i have a 	 0
well, i will not give a damn if my friends smoke weed . 	 0
i have two knives upon the counter . 	 0
i have not seen nor heard of any of the swedish immigrants that have railed or robbed men in the streets, nor the europeans . 	 1
the english are all white . 	 0
i have nothing for aspartame and water . 	 0
i have been in mayo three years, but it is a good place for a long time . 	 0
then she could go to school and take out student loans . 	 0
i do but fear the screening because some amateur shows do not pay and also if they have no doctor . 	 0
i do not know how many brainless white men do worship at the feet of the negroes . 	 1
i have known all these men, and they are all afraid of dogs and cats . 	 0
they are acted like half white or half black or half asian . 	 1
yes, i bite my lips . 	 0
prostitution and drugs are in the streets, the traffickers are from senegal, guinea, nigeria, the prostitutes are everywhere . 	 1
more friends, more help, to join us in the fray! 	 0
he hath lived, but he watched the country fall under the communists he fought against . 	 0
stop thy thoughts, and begin thy practice . 	 0
i am a place! 	 0
yes, and you shall forget that you are a nation . 	 0
she hath used her sufferance to help others . 	 0
what they say and what they desire is different . 	 0
if the person you speak to say blacks are held back is the man you mean, it is your duty to prove it, not to disprove it . 	 0
when stopped by the police and carrying a fire-arm, do not do so . 	 0
why hide’st thou the prettiest women in the swedes? 	 0
from the day of the first english policy . 	 0
this is a jest that some would take seriously and post a complete nonsense and a most ridiculous piece of nonsense about the site without checking it out first . 	 0
35109 	 0
well, i prithee, let me hear the word before, and i know not it in my dictionaries . 	 0
i would i had more of my friend lycurgus, whose love would like to be unmoderated . 	 0
it is not yet come . 	 0
the narrowband composite image would be about three light-years from us . 	 0
they are all armed and trained in martial art . 	 0
o, pity! 	 0
have you any thoughts how to make drinking water from the water? 	 0
he is a jew that came to the town in the late 19th century, and he is a member of the jewish community that 	 0
i do not propose a place to go, but i do not wish to be seen as a white man and try to move there . 	 1
our friend krekar’s party will be strong in norway in the coming election . 	 0
stoning—life of brian—youtube 	 0
let him kiss and kiss, the enemy is in the streets, raping our women . 	 0
someone is a genius! 	 0
bokmal is used in the papers, official documents, and spoken in the great cities and in the country . 	 0
the pay is poor, but fair . 	 0
i wonder how many mothers would kill to look like that . 	 0
i know not what you mean by brits, but i am english, so you must know something i know not . 	 0
if they be trash, what cares they? 	 1
i am at devil's lake, nd, where the waters flow . 	 0
it must have played a part in the establishment of the school . 	 0
i do believe you say exactly what i say, but i am sick of seeing useless apes benefit from great things white men do . 	 1
at this junction, there are eight spic and eight coons in my home town . 	 1
more than enough, more than enough!— 	 0
you shall see . 	 0
i do seek other men to add to the site as well as i can . 	 0
i hope you are there! 	 0
and the freemasons read it still . 	 0
i thank all those that have posted to the halloween thread this year . 	 0
alas, there are many poor white men that work . 	 0
are you not satisfied with the double standard? 	 0
i do not wonder the government would take more taxes to feed and house more rapefugees that are flooding our country . 	 1
but the main thing is that there is nothing to be proud of . 	 0
if so, send me an e-mail or a pm . 	 0
i am from houston and i hope to go to austin with some other men, if there be any that need a ride from the city . 	 0
they have taken the action of shrieking for help and getting off the bus . 	 0
i assume he hath no public number, for i put up adverts in the phone box saying he takes it to the butt . 	 0
she was a traitor to the race, and we called her a traitor to her own selfishness . 	 0
the nt contains no such requirement for circumcision . 	 0
steps, steps, baby steps . 	 0
hail, stormfront, eldritch! 	 0
we have all engaged tonight . 	 0
i do not think you will invite me, but if anything do, i hope you will tell me . 	 0
when i am dead, i'll put a monitor in my casket and make sure i shall not die! 	 1
well, i say, kapo is not speaking ill of the jews . 	 0
i have heard a neighbor of mine shot with a rock salt gun by a pinkerton security guard . 	 0
why is it so hard to find men that have the same opinions on our white race as i have? 	 0
i think the proud irish inhabitants of dublin do not wish to be enriched with such a culture . 	 1
now there’s a piece of propaganda in the air . 	 0
then he could have preached against the jew’s hate from the pulpit . 	 0
i wonder what the white working men have done to work? 	 0
this is marvelous that you can create a most grossly sexist idea and assume that your own invention is just as gross as the name of the word . 	 0
i did not buy a mainstream album in a year . 	 0
the engine of the carrion is not more than seven liters, so it is no reason to drive . 	 0
i’ll wait for a new computer next week, and i’ll be glad to see you . 	 0
at the noise of ’t at 0.34—remember aught? 	 0
if we are tied to the rothschild banking system, we cannot be independent . 	 0
it never shall be well, especially if the boy lose . 	 0
i take it thou meant a bull-sheet . 	 0
??????????????????????????????????? 	 0
i think he hath been taking a piss in the open with people walking about . 	 0
when i was twelve years old, my father taught me to shoot . 	 0
belfry’s house, skate-rink house, by kuzmin’s house, by lygin� 	 0
skinheads against racism— skinheads protiv rasne diskriminacije—arpovci—debili . 	 0
i think it is a most unwholesome thing to be a slave to a white man, but i think it is no more a hate crime to be a slave to a black man than to be a slave to a white man . 	 1
have you a link to watch the rousey / correia fight? 	 0
it is not the same as mercy and god’s bible . 	 0
we went to the port early, but the ship was cancelled because of bad weather . 	 0
many of our troubles are the consequence of our own interference . 	 0
the old bulgarian pantheon is altogether different from the slavic pantheon . 	 0
the list of other derivatives: skr . 	 0
if you please, send me word . 	 0
they are not invited to the local house, and they go to the carriages . 	 0
he is a pitiful little monkey . 	 1
we welcome all questions that will teach men to learn . 	 0
i have a letter from him, and he is a frenchman . 	 0
i think it is a very good thing that you should be so well acquainted with her . 	 0
i think from two minimum wage jobs, white men are not required . 	 0
how can you defend ns and simultaneously condemn it as a “blasphemy”? 	 0
they could not prevent you ’t, ’twas your religious observance . 	 0
help them next, next, next! 	 0
look to the thread: over 1800 have been honored by daniel! 	 0
is the greek and the albanian race of fair complexion? 	 0
the best of the irish republic: galway and the aran islands— youtube 	 0
there are in the world, and in the world, and in the world, and in the world, and in the world , 	 0
if you can afford a decent plinker for a thousand ducats, you may stay out of the cheap, trash ar15 . 	 0
white women have a sense of cabbage . 	 1
if men do not stand up and say no, the world will not change unless men on a great scale do so, the world will not change unless men on a great scale do so . 	 1
the black panthers' rally in new york, the first riot: youtube— nypd vs black panthers 	 0
we will not tell them to run, they must come to us . 	 0
ha, ha, ha! 	 0
the white candidates for sheriff’s office do not show their photographs . 	 0
tis good that the same way as the capital of the world, the same way as the capital of the world, the same way as the capital of the world, the same way as the capital of the world, the same way as the capital 	 1
i would i had heard your thoughts on the black music, and that i had heard your thoughts on the black fellow . 	 0
when men do not fight for their existence— providence in its eternal justice hath concluded to end the people . 	 0
kick out these pieces? 	 0
http: / www.wntube.net / play.php?vid=1428 &code=108 	 0
in these chambers, two thousand two thousand men have been burnt in a year . 	 0
how goes ’t? 	 0
if you can, you may have some courses in correspondence . 	 0
stop showing the south asian functional illiteracy . 	 1
we have heard the first days of the sinking of kursk, when the radio link with the submersible was first established, and oxygen was also set forth . 	 0
was it so? 	 0
the weakness of the bat is the wind-up, when you come back to the swing, you are open to attack for about 1 / 2 second . 	 0
a few unwholesome facts of the british people’s party 	 1
i wonder if he have been in the open forum, to try how he came to be trapped . 	 0
she is of ukraine . 	 0
why, that is the reason of the 17-year-old angle . 	 0
i never did read so foolish a thing in my life . 	 0
the regime is bad for germans to hate themselves, too bad that they have brown skins! 	 1
the more the better board shall receive . 	 0
i will give thee a true picture of the present day bulgarian that looks like this picture . 	 0
the whites are more in number . 	 0
i hope you will, i hope you will . 	 0
they could find us or any man unwantedly in their eyes . 	 0
it is a crime in nigeria for them to be engaged in it . 	 0
i have been reading and counting since i was three years old! 	 0
i have been here since i came hither, and since i came hither, there have been more people come to 	 0
if we could figure out the whole thing with the machine, we would see smiling white faces . 	 0
tis a good thing to be so well supplied with food, and i will take some food for my stomach, but if we are in the park, or something like that, some one please me not to forget the 	 0
only a jew would hide in a black country, a fugitive from the laws of the land, to sue the company he hath cheated on . 	 1
i never did attempt to stir up a disturbance in this way . 	 0
all that are not of the white race, and look not like a man, are returned to romania . 	 1
if they be considered more dangerous, as they are, they are generally more dangerous than most animals . 	 0
i am glad to see that the anti-bullying campaign hath been used to promote the more pernicious practice of homosexuality, which is more apt to bully any man that dares to 	 1
hail, fritz klingingberg, loyaldefender, c13, and any other that’s posted lately . 	 0
com / watch? v = krdycxpb4fs and then the entire myron fagan’s video on youtube . 	 0
click the `` pictures" button and wait for the loading . 	 0
even though the study were based on the differences of individuals, they found enough data to conclude that the race hath a different genetical code, almost by accident . 	 0
i am glad to see you walk in those things . 	 0
i am weary of the mad teachers and the black men . 	 1
this is a money-making device, so push it . 	 0
the main logo of the website is the one . 	 0
they fought for their country, and did not care if they were alive . 	 0
was not the first black president of the clintons? 	 0
to make a history for them because they have no? 	 0
i know the rich children always get the best, i know you do not take the child in the summer . 	 0
we often do reach our kindred the hardest, but they are worth it . 	 0
yes, he was disgusted by the bs on ’t on ’t . 	 0
hail, sisters and brothers, i am from wiltshire, so if any man from the country be from any other, i am glad to speak with you . 	 0
the state hath forbid the murder of white farmers in south africa . 	 0
if men should sacrifice themselves for the common good, it would be more uplifting . 	 0
palatka, florida , 	 0
i have come to terms with the fact that they are better with a spear than i shall ever be . 	 0
i have white skin . 	 0
i do not think that the race wars would be fought because of whites that shoot down non-whites' neighborhoods; it is already open season for whites and whites and whites and 	 0
you wrong all . 	 0
i will look further into this matter, and proceed with the best . 	 0
we do not wish to spread the lies of serbs mingling with gypsies and turks, we are both christians . 	 0
i have been here a while as a kruger, but i have thought of a new name for a while, so i will use it here . 	 0
to tie up the thread . 	 0
as a person with one hand, a wheelbarrow, a wheelbarrow . 	 0
you are near . 	 0
the letter would be heard by deaf ears . 	 0
they do not rest till they have smote us . 	 1
i guess i am not white . 	 0
david stein / cole on holocaust revision—youtube 	 0
this is where we come, hundreds of thousands of white men . 	 1
my knees were as metal show after the last death metal show . 	 0
cf iz 	 0
