sentence 	 label
a person, not a copy of the url , 	 0
and now, for the first time, the whole world knows 	 1
: (( i would rest for ever: 	 0
which is why it is anti-freedom of education and pro-freedom of speech; 	 0
will we choose the maiden that goes first? 	 0
#user deluded till he's fled . 	 0
and poll pls  for me 	 0
he's a plant for the nba! 	 0
democrats &amp; liberals ravage an' destroy , 	 1
and rachel rollins, a candidate for the da in boston, plans to decriminalize crimes they deem petty . 	 0
yes, and antifa.  now, o ye who 	 0
if europe's cartoonists should not involve them , 	 0
the law enforcers' work is to guard and serve , 	 1
in indiana some of the stiffest gun laws , 	 1
she's popular in india, world's best of luck and hope , 	 1
all know that the death threat is a stratagem of resistance , 	 0
bet on the rating. bet on the ncaa loves it , 	 0
he's mad, he's mad, he's mad, he's 	 0
and try, so it must be good!  @user wayne , 	 1
user @user @user @user @user 	 0
another snowflake melts at his feet. url 	 0
i've reported this to twitter, which yet did not suspend 	 0
what is truth to her?    what is truth to 	 1
# maga_url_user_here_here_here_here_here_here_here_here 	 0
antifa 	 0
i'll ne'er vote for the polls i winna shun , 	 0
the first of the day, and the last of night , 	 0
she's a bonnie lass and i'm sure there's more of them in the democratic clime . 	 0
can fund his own curriculum, and then teach his own school . 	 1
and now, for the first time, the whole world knows 	 0
i know not who she is.  i know not who she is . 	 0
#user socialism and more gun control, no! 	 0
#user fluctuat nec mergitur--latin for she's thrown in the waves, nor sinks . 	 0
what is the investigation of thy son's case against antifa? 	 1
i reply completely unknown to harper's incentives and you utterly ignorant . 	 0
only 80% increase in stock market over three years since bill's re-election . 	 0
all, please pray for big mike to sink in a heart-attack , 	 1
no way the woman was threaten'd and had to leave her home . 	 0
why is she in the curriculum?  who is in the curriculum? 	 1
thou dost mock, thou dost mock, thou dost mock , 	 1
thou wast na useful, thou wast nae worth 	 1
#liberal and #liberal have the power to stop, but choose not to; 	 0
and now, at fifteen minutes past , 	 0
-on oct. 21, in schools or theatres, no mass murder can do; 	 1
and jeremy corbyn's socialist britain . 	 0
must be thy lot. he will be confirmed 	 1
#user #user liberals do not believe in facts 	 0
thoughtsre a' the day , 	 1
- & gt; gun control had not prevented the american revolution , 	 0
and mute the sound of his voice . 	 1
and gun control, idaho believes in gun rights , 	 1
thou art a love to me.  o that i 	 0
people are racist because of this shit! 	 0
and #user brilliant commentary on news 	 0
they had nae ill lying to you , 	 1
#user why should i trouble you?  o thou art 	 1
has he striven to deceive thee?  did he 	 0
ye ken na wha your fam's atte , 	 0
thou art very welcome indeed . 	 0
another in pittsburgh, and names antifa , 	 1
no clue to life for hogg . 	 0
it's funny, it's sensitive media, yet people post on twitter . 	 1
and now, for the first time, the kkkkkkkkk 	 0
but thanks for your counsel, and low homicide rate , 	 0
and now, for the last time, the url 	 0
resistance wins, and msm, h'wood and open to trumpist , 	 0
if he'd faced any antifa, he'd puke his pants , 	 1
thank you, sir, i'm a developer in boston, the market is on fire , 	 0
they said i should join the antifa as a child , 	 0
and now the url of the hour: 	 1
forgiveness says thou may'st start again , 	 0
and bless the duster too.  now, bless the duster , 	 0
where thou hast permitted gun sales to crime , 	 1
needs to show how puppets are made-- _____ pbs 	 1
mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag! mag 	 0
more than needful abroad they need protect our borders , 	 0
i know not what you mean, but i'm sure i'm no trump fan , 	 0
i hope i never die before florence strikes , 	 1
she has a horse-dung. she cannot tell where and when , 	 0
what shocked me was that they deemed themselves secular!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!" 	 0
have ye thus reported that mollie tibet shall reap 	 0
i know not--antifa's little madmen 	 1
#user i hae hot an' they canna hae thee . 	 1
and send a positive message! 	 0
she never wears pants and pinions her nose , 	 1
just like it was before, the movement of the #metoo crowd , 	 0
the 1950s / 1960s were the time o' guilefu' opperman! 	 0
and he, truly calm, truly placid 	 0
and now, o my lord, let me hear 	 1
and aye a fair report's come in . 	 0
you're nae columbia bugle , 	 0
best political men in our society, black conservatives, who see the cities that worst merit 	 0
and he's almost as bad as obama! 	 1
after all, liberals should never bear arms! 	 0
thou took a sip of thy trusty vault 13 , 	 0
if they go out wi' trump's support, or take their lives; 	 1
and he is a comedian and a statesman . 	 0
and vote them out. url: 	 1
a long time ago, but not unlawful, i was banned 	 0
she's a jest to her, she's a jest to her , 	 1
time to remember that vote on kavanaugh and any republican who denies as a judge-- 	 0
and says he used to be a good boy . 	 0
and twatter on twatter.   maga man , 	 0
great!  the very very very one! 	 0
the man that says he can make california a third-world land . 	 0
the football brings families and communities together , 	 0
does she fear the pigs she has no the same hue? 	 1
since 06 i've followed the doll,  and he's a star . 	 0
lies to her childhood and every opening tongue she shows , 	 1
ches,  who first won the ndp,  is first to win the liberal's cause; 	 0
if you can but say the rep is radicaliz'd , 	 0
she laughs when she looks up , 	 0
in europe was a perfect cameron friend; 	 0
so on her path, as a shield new promo'd , 	 0
he shall crush him!    a new-born god! 	 0
and she too, with her crazy eyes!  100% true! 	 1
in midfield, our win and loss are equal . 	 0
url: http: / / www.user.com / www.user.com 	 1
i thought the liberals were knaves , 	 0
and now, for the first time, the whole world knows 	 0
o hope he sooner than later be a titan! 	 0
thou's an idiot, thou lousie b----h! 	 1
i confess it's no chart, but fact she keeps not the trend nor stays in the way she does . 	 0
i think some wear masks and antifa flags , 	 0
how much ye pay your patrol , 	 0
will feel themselves blest with their own good, and vote for them . 	 0
the laddie's nae white roman , 	 1
user @user @user @user @user 	 0
better than your darling brats antifa's head , 	 1
this strange-looking flake!  this perfect name 	 1
and i, the disgrace of a' that . 	 0
and he is there!  the mighty heav'n 	 0
tempe girls thou canst not blame , 	 1
ye know, it's a government and a' that , 	 0
in every cozie of anti-pakistani we canna assail our future years . 	 1
and i'm a wee ass for you . 	 1
in last free concert bono mocked nationalists , 	 0
nor why any should expect a balanced platform when satanist owner . 	 1
than why other candidates discussed issues with russia for years? 	 0
and now the battle is begun . 	 0
we have established that thou art still at war , 	 0
fought with and cursing at the police, and one man was injured . 	 0
now walk a' ye democrats , 	 1
scrapers will be less and less, until at last , 	 0
thou art the chiefest of all.  o thou! 	 0
they blame themselves for the fact that they have no right to block the streets , 	 0
he just released information to carter page's fisa court . 	 0
and we knew ye were problematic.  now, alec , 	 0
he's a total hypocrite and a fool in a silly cap , 	 1
and only the clear need for diversity and inclusion stirs the principled conservatives' ire . 	 0
lmao, diversity  to success? 	 0
and tell her she's here!  a woman of the earth 	 0
and bless your kindest aid, chris . 	 0
with many a topic: my channel url 	 0
we can but hope.   o that we may 	 0
#user what's the matter?    what's the 	 1
antifa?  thou art saying , 	 0
for the week i bring my camera gear , 	 0
he surely is no catholic--he loves to alter the church to his own image . 	 1
he holds on, nor accustomed to such touch , 	 0
and please vote for the people . 	 0
maga url: 	 0
hear'st thou not that specific comment brought this point to light? 	 0
how is your fam'ly fare, sir?  sir , 	 0
spun not a moment in gun control . 	 0
i ken my lassie nae hate a' that , 	 1
and he is truly good!  he who hath 	 0
i hope ye'll vote for me on thursday , 	 0
and tweets show how crazy liberals have become . 	 1
and all the while, the warbling of the sea . 	 1
wish'd the liberals to a socialist clime , 	 0
she thinks how she'll act like that won't mak' us langer . 	 0
too lazy to wait for the defender , 	 1
stormy daniels because i was a dancer and a dame and know people like that pay under the table or they'll mumble . 	 0
my old ass url    now, now , 	 1
and nfl 	 0
we talk not of gun-control, we talk of criminal law , 	 0
hey, ne'er need to call her a whore and block her--but more conservatives need to stand-- 	 0
wait till he's on his staff and changes his mind , 	 0
when revolution failed, and ye started the blm,-- 	 0
high-class vogue! 	 0
yes, the winds are at our heels , 	 1
i'll ne'er let thee go, thou dost stain 	 1
that we should stop using the word "brexit" to mean "leave" and truly say "leave." 	 0
did the fbi interview kaine for his son's antifa ties? 	 0
if we lose the house, all is lost; 	 0
would he, the same antifa march that started the strife , 	 1
if five hours' streaming for more than five e'en , 	 0
while the cia's halper railroaded the blue lad , 	 1
the resistance   resist  bashthefash  antifa  smash 	 1
and go to sarah's bower.  now, my lady , 	 1
she's no jailer for lying to the senate committee . 	 1
my home is armed, and i own a gun 	 0
and thanks to all the liberal heartless who would rather pay for illegal immigrants than men with cancer . 	 0
was drunk-driving wretch, who crash and wound a man , 	 1
and now, for the first time, the whole world 	 0
thou's very wrong most men who read not the science behind generation and subsidies. my page 	 0
nor care to consider the study's flaws from the start . 	 1
the ffl must be registered in cali,  an' that's against the law . 	 0
#user what the hell thou art so lovely . 	 1
and love thee, norm! 	 0
#qanda, who bars the two social networks--all conservatives , 	 0
and democrats are in fact violent , 	 0
vote letitia james for ny ag to-morrow.  she was a true progressive , 	 0
she was a sad, former porn model, now a sad , 	 1
we hae a president and im@user , 	 0
he's auld daft o' the south,  for him 	 0
the people round her, who have aided, what aid they can , 	 0
if the shit's awa--url, if you please , 	 1
a cash prize for "conservatives pounce"-- 	 1
* buy more of levi's url 	 0
planned parenthood's reason why liberals ne'er dare a conservative judge; 	 0
he is asexual, he is asexual , 	 0
the gun control movement. the gun control movement . 	 1
and he is a fool.  he who is 	 1
disgusting liberalism scorns thee! 	 1
the spirit of the soul is saved  to the end , 	 0
and now, o ye who are free! o ye who are free! 	 0
i saw him in a vid, he said he hoped garth would write him a song-- 	 0
she's still here for thee.  now, o thou! 	 0
#user i'm but here to link to the meltdown . 	 0
where is the ss detail? how do they keep mad liberal from showing? 	 1
and now, o my lord, let me hear 	 0
remember, that democrats wished to keep slavery alive , 	 0
#ttt url what fear ye? he'll court and gop the gop a gain , 	 1
that i rather fare the game than fortnite esport , 	 1
thou art truly good.--i would kill 	 0
he's a genius to me,  an' that , 	 0
the dems and the so-called woman's rights liberals have never been a hindrance to each other . 	 0
and #user a black man with a gun , 	 1
and he who so much the fool has made him . 	 1
for my god, i must die.  o, i will 	 1
* she makes her own quick meal when she's not with @user and @user * 	 0
thou art very fair and i love thee dearly . 	 0
more the election ban the conservatives and the liberals , 	 1
#user do not deceive her with her comment! 	 1
he's a godless man, an evil man , 	 1
nhs is no capitalist market,  it's a public service that's essential , 	 1
i'll keep my head frae the crib for you , 	 1
so think you she's a christian?  then why 	 0
.@user is no champion of woman . 	 0
that in chicago's gun-control law 	 1
and she's a crook too.   now, who is she 	 1
and good luck, not ill-timed , 	 0
that's slow and wicked to do or they'll just stall . 	 0
in truth, antifa's the man to kick them in the teeth , 	 1
dtmag url gabby giffords gun control group"--pro-2a districts 	 0
and now, for the first time, the whole world knows 	 1
thou art a media mouthpiece o'erhyphen'd and overblown , 	 1
thou art lovely and every man would be lucky to have thee . 	 0
actions speak louder than words.  antifa is a terror , 	 1
and maga url, and maga url, and maga url , 	 0
anqueefa live in their basements , 	 0
and miss america's most trivial remark . 	 0
thou generous, generous, generous man , 	 0
along with the occupy wall street and antifa url 	 0
thought i never loved thee like before--brilliant . 	 0
a weapon, a weapon, a weapon, a weapon, a weapon , 	 1
he gives you heads-up that he is the chiefest creature 	 0
bhabi, i love thee so, for thou art so fair . 	 0
i think it was a very heavy death to many a man 	 0
and i think he may tell you what his daddie says . 	 1
nonflzonehome       maga . 	 0
wait, what, the conservatives showed some respect? 	 0
when it concerns the mission of wrecking conservatives, democrats only care . 	 1
and now, for the first time, the whole world knows 	 0
the royal family  a muslim bloodline    hath  been    for ages , 	 1
why didst thou not give to the spirit 	 0
he must protect himself wi' his nana , 	 0
#2a # cruzcrew # tx # florida # voteredtosave , 	 0
and she is truly bonnie . 	 0
that we our country's direction disfavors,  continuing to support . 	 0
save us from this dire calamity; for god save 	 0
url: http: / / www.user.com / www.user.com / 	 0
url: url: url: url: url: url: url: url: url: url: url: url: url: url: url: url: url: url: url: url: url: url: url: url: url: url 	 1
and, hey, that's strange, man! 	 1
omfg yasssss! 	 0
i think he had some mismanagement &amp; he plainly had some , 	 0
in congress there are very few who are conservatives , 	 0
people take over the country one day and then all the leftists and liberals grouse . 	 1
maga! maga! maga! maga! maga! 	 0
when constantly compared to her elder brother chris, she spoils her dreams of coach , 	 0
url: / / / 	 0
what conservatives do makes me feel secure and content, and i fear what liberals do , 	 0
we welcome thee to join us in the slack-room garden , 	 0
looks like a man from antifa,  who , 	 0
and thank you for the update.--thou art doing a fine job . 	 0
ye wha'll gie me a dick, ye son , 	 0
and now, o good! thou hast been 	 0
and midterms will tell you the importance 	 0
my future years will be more tory than my parents and mother . 	 0
see, we're no ane agree wi' their ways , 	 0
in britain's bosom, antisemitism alive and well! 	 0
and liberalism's very smart is not to be found 	 1
wow! i hope he's the worst defensive catcher i e'er saw? 	 0
the communists are a party of democrats, so why would they hate trump? 	 0
20180917: is the canadian people's party liberal? 	 0
and they're costly assholes, for they're nae mair 	 1
#user zone where balances on dangerous verge must creep , 	 1
i think on gun control and progressive taxation , 	 0
and now, for the first time, the whole world knows 	 0
how fell britain with all her four-wheeled spinning ditches? 	 0
antifa when he learns the correct spellings of to-morrow! 	 1
somebody has something to hide , 	 0
and anna's a-sourpuss'd . 	 1
they learned not of gun control . 	 0
could be a young conservative! 	 0
who ever upheld him? 	 0
now in the potter's field he's come , 	 0
o thou, wha's a' the b----h , 	 1
4 dead in a shooting at a downtown cincinnati bank building. time--time url , 	 0
but i should think they all returned to school after the election . 	 0
i never saw a match in tn , 	 0
resisters of all the ills that afflict 	 0
ye've done nought to check el presidente, ye're part of the swamp and ye're no nebraska values! 	 1
i think doug ford has done little to help the ndp, so i'm not sure 	 0
thou art so saucy, thou art so saucy! 	 0
she's no good where and most men who respect her know not what . 	 0
i think a film comes to mind, but a film is a-going , 	 0
he's a liberal democrat . 	 1
#user the antifa professors never lie to republicans; 	 0
george soros is the antifa's money and support , 	 0
thou traitor of the url's secrets . 	 1
url 	 0
i think i hae something out o' it, might be riches , 	 0
that makes her childish, nor a penny to spare! 	 1
i was glad because i thought i made a blunder , 	 0
after, the trumpies will call for gun control , 	 1
and pathetic losers, and losers, and losers , 	 0
of top cuomo's aides approve the url of that which they saw , 	 1
go back to whence ye came  of all the world , 	 0
he's like fred with his mou'e , 	 0
no speaker mccarthy i for him 	 1
agreeing that in seclusion his private mass should be made , 	 0
might be because thou art a great youtuber: d 	 0
till i saw the maple leaf, and thought the maga hat 	 0
agree the liberals will not be majority, but ye'll see the ndp in the race . 	 0
but thou hast a sniff, thou dost say 	 1
#user saudi arabia's national focus is not very popular with the west , 	 0
thou wast the worst lawyer in the land , 	 0
would but caution her if she saw the coaches attempt to coach--she would be warned , 	 0
i'm back again, infant.  now 	 0
was that a gun for the clown's toy? 	 0
and bless your consideration.--be heedless!--might be the man! 	 0
and now she tweets so much? 	 0
stop striving to make brandon what he is not , 	 0
aye, that's how the liberals do it , 	 0
i cast my early vote and an election day , 	 0
the nfl owners finally are rascists! 	 1
and url 	 0
i was a lawyer and a jury-man , 	 0
i gaed to the pool on saturday for the annual close-up , 	 1
we are no democrats of old, we never were , 	 0
farrakhan's on the same stage as you . 	 1
means democrats voters--he means ye , 	 0
good is the antifa i cannot tell , 	 1
and says he's possessed?--a man of the night , 	 1
tell us of your schemes for immigration and gun control . 	 0
a country where thou innocent till'dst prove , 	 1
i want a bush-cheney lad , 	 0
when the damnable class was near at hand-- 	 1
one of the many scandals committed by the obama  administration . 	 0
and stop! for a moment, for a thought 	 0
thou wonders why dr. ford would not grieve before thee all? 	 1
and they shall know it's the lord 	 0
wow, our money was used to lavish liberal livin' . 	 0
but, but the liberals, bias i tell you, have a town full of wealth , 	 1
and 'tis but a wall that keeps out the light . 	 0
and now, o stop him! 	 0
and sure i am.  now, let me tell you 	 0
and nothing to leave behind him . 	 0
i assume she's voting for her . 	 0
1 = 1 uwu for the troops! 	 0
and now, for the first time, it is wondrous! 	 0
he may know where he is.  perhaps he 	 0
* 	 0
settling for being mouth-piece for the commercial tories , 	 0
he's a lump o'--i agree wi' himsel' 	 1
for john brown's club was lately a shooting-range? 	 0
and she's a paid liar . 	 1
tpp url first reaches liberals and tories , 	 0
and everybody else does it-- 	 0
user @user @user @user @user 	 1
sadam's got a shite in the kurds (sp?) 	 1
and now, the schiffhead! 	 0
i see ye saw right wingers post things , 	 0
thou toxic woman, thinkest thou art wise , 	 1
i had not it. let us part . 	 1
i'm sure i was drunk as hell , 	 1
thou talkest not of sexual harassments or assault , 	 1
sad is the day when the sun is gone , 	 1
why lefties like bernier i'd choose , 	 0
gun control, even within the list of nations,  even in the list of lands , 	 1
and long he shall not live.  a man 	 0
our creative students and our creative faculty! 	 0
the worst sexists are the liberals , 	 1
know, the majority of new employments in service, and cost less and less real , 	 0
thou still dost feel the loser's pain , 	 1
and now the fbi and the law enforcers of the land 	 0
if thou still dost speak, that she is awful; 	 0
wow, this is really come true, antifa's really dumb . 	 1
conservatives found it hard to swallow , 	 0
#user do nothing, i sit here enjoying url , 	 0
and i'm no nice woman to theresa may . 	 1
any other cares for democracy's opinions but those of the people threatened by racist rights . 	 1
o kindly confirm him at once! 	 0
i'll bid you a good-bye, my love; 	 1
that we ourselves can no more perceive our time is past . 	 0
i see him spreading vows, but i know he lies and spreads lies . 	 0
i call the hotel to pick up my mother, so can't speak english , 	 0
these violent liberals who have gone beyond bounds , 	 1
i know jack is busy pushing the feds for a million of the museum's work . 	 0
he was a senator from north mexico , 	 0
and url liberalism is like a sigh 	 1
i laugh at thee, because thou dost seem a fool; 	 1
we know his faults, but he writes his critics fair , 	 0
#user itself justifies, but antifa's deeds are not! 	 0
and he was a truly bonnie lassie . 	 0
(conservatives) are foes to the white race! 	 1
both want to take tyler this season, they want to call themselves followers, but did nae deed; 	 0
the hollywood is so out of touch , 	 0
thank you, mr. trump, for your hard toil and your career of politicians! 	 0
if they give him no seat, justice's a suicide mission! 	 0
thou hypocrite, hypocrite, art thou , 	 1
metoo! 	 0
i defend him because i am both a tory and a liberal , 	 0
the letter from left wing "liberal" wives not threatening life , 	 0
he's sae dumber than a stump , 	 1
* he is mine, and thou canst not have him; 	 0
why didst thou charge false charges to the user? 	 0
he smiles and confesses that he loves kate's presence , 	 0
guess nola's support more than wins, but i guess he's the exception , 	 0
that she ever would deplore that she showed her wicked temper in the world . 	 1
she wanted a cabinet post, but the liberals decreed she was not good enough . 	 1
walkaway from democrats , 	 0
down from their high places?  when low they stoop 	 0
the us open has treat'd her rudely in all controversy , 	 1
and i told you she was vile!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 	 0
and fake-anger . 	 0
is my relatives on facebook or not? 	 0
i'll say screw it and get a crisp ass , 	 1
maga 	 0
and now, for the first time, the whole world knows 	 1
and the fat-dick's a' that, too . 	 1
#user and knows that he looks most honest, but looks most feigned: 	 0
thou just utter'st something utterly false . 	 0
and living trusts, and all that's dear , 	 0
conservatives? or when 35.2% of labour's 2005 vote , 	 0
adieu to thee, fair fiona! it is a joy 	 0
i hear that men unjustly treat'd in this land , 	 0
that i completely concur; that a potential victim must yield due process , 	 0
i'd like to see her in court and see her bankrupted by kavanaugh's lawyer . 	 1
cheater husband--he never loved her--twin bonus boys--in law who showed more fondness to cats than wewe . 	 1
supreme court nominee, but i would gladly remain nameless so i may not be asked questions . 	 1
we need to shield our ss from being used as welfare-systems for billionaires . 	 1
and policies of all the worst.  he is the worst . 	 1
and tweet a bible verse.   he who is 	 0
she said she left enugu in 2014 and went to college in the year . 	 0
# hiac # sdlive women's titles bestow! 	 0
we know the left will believe all the lies of liberal democrats who will wreck the president nov . 	 1
and nothing burger 	 0
if thy wife's a pakistani, and canna get a lad back to pakistan? 	 1
adults know who cut you off in future years , 	 1
and kavanaugh's a perjurer too,  who too is a trump lackey . 	 1
she is so fair!  for she is so fair 	 0
and bless her for spreading love to him . 	 0
that's wondrous, and that she chiefly forgets . 	 0
man with 18% favourability resigns the race! 	 0
and now, o thou! o thou! o thou! o thou! o thou! 	 0
she's a comedian who lectures the white man for an hour , 	 1
whisper'd, "i love thee, i've adopted thee , 	 0
and my nephew over there! 	 0
# maga--?!? please explain--url?  url? 	 0
impeach trump and his ilk maga 	 1
i cannot believe it, for zoe is wed , 	 0
urls for the "red nation rising" 	 0
illegal aliens lack the right to #constitutional rights , 	 0
would be happy, for antifa and the socialist 	 0
for there is no whiteness in his name . 	 0
stop giving me the facts which prove gun control works 	 0
what are you young men sae weel , 	 0
freedom of speech is but if ye agree with the left 	 0
me estoy estoy estoy est  sae bonny , 	 1
rahm emanuel's fall signals the end of all democrats . 	 1
and bless your mother!  now, rejoice! 	 0
onpoli 	 0
i never stay'd home and took no money, but always told if chance brought them good . 	 1
people still think this administration best since sliced bread , 	 1
and connelly thought he was hollywood , 	 0
and now, antifa,  the day is come , 	 0
i cannot believe they take them in their serious sense , 	 1
#user a vulgar attempt to subdue the sisterhood . 	 1
she stacks me up, i must confess , 	 0
gillibrand must have been a very active wife , 	 1
and gun control is the same as gun control; 	 0
when ye have a different opinion,--a bigot--if ye love britain,-- 	 1
#user do ye possess any proof? 	 0
that's naething, is it not?  o 	 1
and google stock rises what's so bad o' your trump world? 	 0
nay? this is why conservatives think you're all fools , 	 0
expect a mob to shout at him, as general distrust of conservatives? 	 0
might beat some brute ruthlessly, and pay a few shillings . 	 1
#antifa we ne'er:--we can do but what we can prevent , 	 0
@user now automatically guilty of any crime or assault which had not been discovered in the latest minute . 	 0
thou art a nobler man than i , 	 0
and stroke him down  for a' that . 	 0
white girl, who knows no man personally and awful wrongs mac, so why reverence it? 	 1
url  url the racist excuse every time he says it's "against the pc." 	 0
guess ye'se not that on some nights 	 0
what rights are we to take? what rights are we to be? 	 1
and wedlock's medicine . 	 0
# how do i connect the usb token to an iphone? 	 0
and reliable source of information.  he, the man , 	 0
you support the right domestic terror uses , 	 1
but it's just a bunch of trash tweets from the liberals,-- 	 1
and only that he act as a judge in the supreme court of the united states . 	 0
for all thou art, dana, a great actress-- 	 0
thou get'st better and better, thou wondrous sight 	 0
#user what of keith elison of minnesota,  who by a bully pulpit abused, and what of his past abuse? 	 1
our flag &amp;country inseparably defended , 	 0
user @user @user @user @user 	 0
a candidate for high courts in this country , 	 0
appears not the rule of law to tories, who are accused 	 1
but unwilling, willing, she gladly participated , 	 0
thou art wise, thou art wise; 	 0
congressional representatives and demand it! till congress passes gun control laws, random or "brawl"! 	 1
and pure satanic pope he,  hath been 	 1
for what?  has he ruined the very brand of man? 	 1
wants success and tweets about it , 	 1
doctor, i fear an obnoxious gale 	 0
and maga! 	 1
but thou, the people of cruz,  didst shun 	 1
hope none fall for this bait and get themselves or others hurt . 	 1
@user sorry, but your problem is beyond my ken. please send an email to feedback@user with your description and your email address , 	 0
and that, idiot fools like yourselves and korzemba disdain , 	 1
and always a liberator.  for 'tis 'twere the same . 	 0
this man, who assailed courts and th' irs-- 	 1
i would suggest, that, by the 2nd option , 	 0
she might be busy at school or something , 	 0
what would it be to waitresses who never gave her order right? 	 0
we are journalists and printers, who in truth and freedom did press , 	 0
if he, like old skin-bagged cher , 	 1
maga 	 0
despicable democrats, facts mater , 	 0
can't feel real feelings for him, even if he says they're unmarriage'd, and he's just as dumb as he was with her . 	 1
when will the nra promote fairness doctrine or will it be republicans using the power of congress? 	 1
not the last antifa rally was heard; 	 0
how can you tell what shape or form it be? 	 0
i thought it was a satire of snl . 	 1
thee, happy birthday! thee, happy birthday! 	 0
the liberals hae a lad in their cheek, or what , 	 1
and msm is not respected.   now, o , 	 0
negative coverage  of the user delus'd 	 0
all should use google or bing or duckduckgo , 	 1
and call the bullsh#t loser . 	 1
url  url i'll ne'er buy a magazine , 	 0
the sovereignty and justice systems are deformed by the @user degenerative behavior . 	 0
my love for my dear wife hannah ♥♥♥ ♡ 	 0
ye believe not, but ac360's commentary on thy tweet , 	 0
#user happy dance serena lost , 	 0
i am not alone, but not as good as force awakens . 	 0
forgive her, she's a child and could bear it better . 	 1
that tory side which reports the good to the good . 	 0
vote for me, for illinois state! 	 0
who shall perish by the guns of the us and the gun control? 	 1
i think the pope needs counsel on confession , 	 0
she's no boy, she's no maid , 	 0
that betoketh politics. not new is the game , 	 0
