sentences 	 labels
HUNGARY IN WW2 : FOR THE JUSTICE !!! 	 0
The fact that these people are trying to do the same thing to Ireland as they have in America and Britain and everywhere else they have set foot . 	 0
Well-known area Jewelry Store Owner , John ' The Jeweler ' Lauseng shot & killed during robbery White Owner Of Jewelry Store Murdered , No Prizes For Guessing Who By - NNN Reporters Newsroom Forum R.I.P. 	 0
Today just add the Muslims whom they place just about everywhere . 	 0
Yes, I saw a news broadcast and their ethnic background was a foot note , quickly adding that this kind of abuse happens in all communities . 	 0
Where in South Jesery are you ? 	 0
I jumped to conclusions . 	 0
Take a good thing when you see it . 	 0
I had actualy written th epost for last summer but had to cancel my trip ... so it is 2005 !!! ok every body cool ? * L * Shann 2508 	 0
You my brother are a great nationalist ; and I can only hope that your truths find their way into the hearts of our nation . 	 0
- YouTube Here is the same video on the guy 's FB page . 	 0
Most Nationalists here at Stormfront side with the Axis being they were Nationalists as well whereas the Allied nations were all in some form cultural Marxists . 	 0
But the camellia idea is great . 	 0
My scientist can beat the living life out of your scientist on any day . 	 0
Neanderthals did after all have the largest brain of any human group that ever lived . 	 0
put the kids in a ophanage and arrest the whore of a mother to a point of not having more biracial kids 8 kids have to suffer all their lives to due a whore 	 1
Responsible Body Armor Possession Act Keeps Military Armor out of the Wrong Hands | Congressman Mike Honda It seems that our enemies in Congress are once again introducing a bill which is designed to restrict civilian access to certain types of body armor ( level III and IV rifle plates ) . 	 0
I have heard that if a person uses normal bullets for target practicing and suddenly changes to FMJ bullet then he experiences performance degrade . 	 0
It was great to see some new faces come out to one of our recent events and we are looking forward to seeing everyone that has been consistently coming to our weekly meets and those who are going to be coming out for the first time . 	 0
The flag should have the leaf thingy and a mix between the French flag and the George Cross of England to show the ethnic heritage of the White Canadians 	 0
Just shows the absurdity of Obamamania : an athletic white woman attacks one libtard to proclaim the holiness of another libtard who may be worse ! 	 1
They will spend 40k plus a year on elementary , middle school , and high school educations all the while crying about poor conditions for non-Whites . 	 0
I have a lot of respect for teachers because I know I could n't do it in these times . 	 0
They are internationalist-Marxists . 	 0
Reminds me of the time I got water thrown on me from the window of a flat as I walked past . 	 0
Can any Swedish comrades tell me about them ? 	 0
The British Protestants built strange communities in Northern Ireland , and the Irish Catholics said : `` What is happening here ? '' 	 0
Neither Stormfront or the moderators check the validity of posts like this . 	 0
Those who are interested in this subject and who are Sustaining Members may find the following thread to be of interest also : https : //www.stormfront.org/forum/show ... ml#post5825477 	 0
Stormfront should try to create a larger protest in Defense of Ed Steele . 	 0
When the non-whites come we should stand together and send em packing , like they do to us . 	 1
It was until Kveldulf saw fit to open it up again with his unnecessary comments . 	 0
The conclusion is in error and the press are disseminating misinformation to parents . 	 0
It worked for the one lesson she was there anyway . 	 0
hello all , I was wondering , what does the tripple 7 flag stand for ? 	 0
Beautiful ship ! 	 0
Did you see anything other than white faces in that non racially edited video ? 	 0
Whenever I went anywhere little kids would come up to me and ask if I was Hitler . 	 0
Hope fully `` Next year in Jerusalem '' as they say . 	 0
Remember every one , we are Europeans and our success tract record says it all 	 0
My mum and dad were both born in the UK but both there parents came from Ireland which makes me 100 % Irish 	 0
Watching out for Anti-Whites if you have info on Anti-Whites send it to this site I am sure there are lots of you out there with info on Anti Whites so send it in . 	 0
Just another sexual predator running loose . 	 0
Ha ! 	 0
these are two pictures of me , l am a proud Croatian redneck , l drink rakija , eat lamb and get in fights as often as l can and l go to the gym once a week , yihaa !!!!!! 	 0
WhiteByP-I 'm not sure if SWP is a group or what , but I know a few people that sport that , maybe we could talk some . 	 0
What the ... 	 0
Ignore the genocide on Serbs , turn your back on your own people . 	 0
Lie, lie , lie !!! 	 0
I know what gypises look like in the easten Europe i seen many of them in Lviv Ukraine begging for my food . 	 0
I wonder how much of this sort of behavior by Gates and his clique of social elites is because humans have an instinct to protect their position once they make `` top dog '' in a hierarchy . 	 0
I've been out all day today and I have n't seen a single one of ' em . 	 0
I just turn up the sound and I can work and listen . 	 0
If not kept in check , we may very will be living in an actual Planet of the Apes soon . 	 1
All of these events would have made great TV . 	 0
There are some that can vouch for that , too . 	 0
in some ways i 'd say the movie `` Full Metal Jacket '' is ... the first few lines of that movie are great haha 	 0
If they 're not related , they 're not all Slavs . 	 0
That is no meat with potatoes , bread , or rice . 	 0
So people go out of the country for a few years , come back and their money in the bank has been given to black illegal immigrants , this is shocking . 	 0
I have a suggestion for distribution of your collection . 	 0
I also have ' glass magnet ' type decorations for the patio door . 	 0
Don't say it is an abomination . 	 0
They can kiss their N.B.A. careers goodbye . 	 0
It's going to take everyone working together to beat the New World Order . 	 1
There are no plans for any new sub-forums on SF Europe . 	 0
Being a smaller country , Ireland will quicker fill up with ethnic scum . 	 1
At 2 : 30 , I was ready TO GO ! 	 0
The rounds I used to use in my 5.56 would cut through trees a foot thick and quarter inch steel like a hot knife through butter . 	 0
The sexual references are there . 	 0
The majority of the people in these photos are more of the threat to America than to the Ukraine in my opinion . 	 1
Restrictions on basketball hoops in Wickliffe , Willowick parks curb complaints , but some players are n't happy - Cleveland.com City puts out curfew of 5pm , and puts steering wheel locks on city park Basketball hoops to curb TNB . 	 0
Are you asking the Africans in South Africa why they hate White people so much that they have murdered over 40 thousand of them since the end of White rule ? 	 1
If you need some help and I could provide it , send me a PM . 	 0
Attention Chicago people Art Jones needs your help in his campaign ! 	 0
They were talking about this on another thread and the first choices were for Coke and Taco Bell . 	 0
It does indeed look like a strange thing to do . 	 0
Most of those Youth were goths and they lit up when they saw real White people . 	 0
Coming to a town near you soon . 	 0
Government should be held accountable for not doing more in the past to preserve better.Hopefully whats left can be managed better . 	 0
I would like to get some of the leaflets printed and distribute them but sadly I have not got the funds . 	 0
It makes me tired . 	 0
Leg, I 'd stay away from most places around Toronto . 	 0
That would be too expensive . 	 0
I remember going on them when I was a young boy . 	 0
Most of them dont even work , but I have no doubt that some of them will be pushed into high positions in society . 	 1
1wolf, What is the tight referring to in your slogan . 	 0
My beautiful blonde hair blue eyed niece Annabella just turned 2 yesterday and it 's my duty to educate and teach her white values and her heritage because she is the future of our white race and will someday bring some beautiful white children of her own into this wolrd . 	 0
You 're treading on very thin ice , jimmy . 	 0
I just want to add that no matter what a person 's class or character I will always give a white person the benefit of `` coming right '' before I reject them as `` wiggers '' or `` white trash '' 	 0
When he gets out he 'll have more support than ever . 	 0
What A Busy Week of Media Work Getting Out the Story of Canada Customs Thought Police and Harassment * CAFE You Tube -- Paul Fromm on censorship in Canada - YouTube * Co-host STORMFRONT Radio ( twice ) * Co-host THE TRUMP PHENOMENON ( twice on Republic Broadcasting * Interviewed on Jamie Kelso 's THE AMERICAN FREEDOM PARTY SHOW * RED ICE RADIO ( discussing the Arthur Topham `` hate law '' trial -- http://www.redicecreations.com/radio ... RIR-160210.php * The Brandon Martinez Show -- https : //youtu.be/wKF8Ekh3Rqk * One hour interview on VOTERS ' ECHO television show -- Voters Echo - Paul Frommâ s take on freedom of speech and the Charter of Rights ! 09 February 2016 - YouTube * And , of course , on my nightly radio show on whiteresistanceradio.com 	 0
POLICE ARREST MOORE STREET , DUBLIN CITY CENTRE - 1 - YouTube http://www.youtube.com/watch ? v = LY-6O4ChVA8 Wait till the blacks riot and and attack cops i give a few years and they will be full scale black riots in Ireland . 	 1
im half an hour from pasadena , maybe 45mins from the valley. im in the inland empire near ontario by the 10/15freeway interchange 	 0
We both know you 'll just wait for me to figure it out and then later claim it was really you all along . 	 0
Well I talk to her because no one else writes here except her and me , you only write here when she says something stupid , if I did n't write to her this place would just die off . 	 0
Yes, it 's just skin color . 	 0
YES! 	 0
In his later life , Shockley was a professor at Stanford and became a staunch advocate of eugenics . 	 0
Hello Brothers and Sisters Just wanted to let you know I had ask for a user name change and they approved it . 	 0
The reason they are killing themselves is because our weak liberal goverment are too afraid to make them do any sort of training .. 	 0
White nationalism is not about superiority , it 's about the 14 words . 	 0
Go to the Downunder section to read up on the news on how Arabs got their asses kicked and even the police were running away in fear . 	 0
*Bernt Anker Hoffman , Pakkis , 1929 . 	 0
Look who is talking . 	 0
I left Stormfront because I got tired of the petty bickering . 	 0
Communism is no laughing matter and should n't be impersonated for intentional ' rebelliousness ' . 	 0
Stop justifying your yellow fever . 	 0
Others were poignant accounts of the behavior of indisputably grief stricken animals . 	 0
Those men were obviously so brave and fierce that they instill fear in their commie enemies even when they are dead . 	 0
We will become a melting pot like our other sister countries in Europe . 	 0
WOW!!! 	 0
You can send it to us at drmradio@ymail.com. 	 0
Typical i suppose in the eyes of the law he is just another tourist beaten on sydneys streets oh yeah and we all know if it was a poor black fella bashed it would be on the news for weeks on end and mr whitey would be branded a big bad evil racist 	 1
Plus there are all the kids in the neighborhood they play with . 	 0
Its a spiral in to decline ted heath ex tory pm said unemployment eats in to your soul . 	 0
Also, here is a link to the thread for meeting other people who are interested in defending our race , whether as militants or negotiators . 	 0
Let 's keep fights under one roof over there and keep this one fight free . 	 0
It is an extremely cruel act against the poor Vodka-bottle forcing it to spend it 's time forever close to a jew . 	 1
Adjustable rear sight , orange target insert in the front sight , modified cylinder . 	 0
Hi all , I just would like to meet white conscious people from other countries , specially girls . 	 0
YouTube - Shoe Bombers , crotch bombers , 9/11 and Israel 	 0
As do blacks . 	 0
Sad but true . 	 0
Actually, I saw nicest thing the other day ... 	 0
Has anyone been back to this zoo lately ? 	 0
Your right the white race will have to fight or go under.For the Irish goverment dont piss down our backs and tell us its raining . 	 0
Nothing special , just a brand spanking new word for me . 	 0
Has anyone picked up the wording in the one commercial for ITT TECH . 	 0
When I watch things like this I pray God will have vengeance on these sub humans even if they have asked for forgiveness . 	 1
http://tlt.its.psu.edu/suggestions/ ... entsHandout.pdf or . . . 	 0
It is n't about wanting another race to die ; it 's about perserving your own . 	 0
About the Chinese , those who remain in their own country are good , those who become illegal immigrants in white nations are bad . 	 1
Human Remains Found in Abandoned Hospital - YouTube 	 0
Is this board game only Germanic mythology ? 	 0
There is a sign up , placed by the council , stating `` No Ball Games '' , so what are they doing , yes playing football . 	 0
I would bet the campus cops were ordered to withhold it by some `` higher authority '' like the Department of Homeland Security . 	 0
Just be thankful they have n't thought of it themselves . 	 0
Maybe the subject line for this thread was supposed to say , `` The first black US president was a muslim '' ? 	 0
Look at that evil slave ship with the evil slave master forcing the blacks to leave their utopian paradise in Africa http://www.europeandailynews.org/wp-...anmigrants.jpg 	 0
MEMPHIS, Tenn. 	 0
Looking at your guys situation makes me realise how lucky I am that my high school is 100 % white however even in my remote countryside community there are more and more black 's moving into the area , and their kids . 	 1
I have always thought whites and negroes are as different as lions and tigers . 	 0
SPORTS A group of MIT grads are launching a high-tech product designed to turn any bicycle into an electric-hybrid vehicle . 	 0
I am in kalamzoo , There are a few of us odinists in town , . 	 0
The .54 will flip a white tail over pretty handily ... 	 0
I hate to be the grammar teacher , but you need to use paragraph and line breaks in the future for something like this . 	 0
Its the rural towns that would allow a community to go unnoticed and unattacked at first . 	 0
Ive never done it but heard its a great way to meet people ... although Anglin is n't my favoriate `` white nationalist '' ... 	 0
CYF First World Status 	 0
And the weak may leave the Folk at a time of their choosing . 	 0
It makes my heart sick . 	 0
Right now when I think of WASP 's , I think of New England liberals who have never had a taste of diversity in their life . 	 1
However , it is an outstanding item , based on the rhythm of the commie Soviet hymn that I was forced to listen to as a child often , a dreadful experience . 	 0
Forgot to add that in my earlier comment . 	 0
But its important to have more information on the enemy than they have on you . 	 0
Why dont we just put them in my spot and then drop a few bombs.I am serious they are making fools out of the Irish . 	 1
just saw a hershey 's commercial on tv , ca n't find it on jewtube shows a White woman happily sharing candy with some mop headed groid male on an escalator guess I wo n't be buying that stuff ever again 	 1
The large White families are so beautiful to behold . 	 0
Of course ATT had to make the one blond boy look stupid . 	 0
Help keep this case alive 	 0
The biggest problem is new york.There are blacks all over the streets , when you 're in new york think you 're in nigeria . 	 1
And yes , they will steal anything from whites because they think whites owe them something , so it 's ok to steal . 	 1
Wow , hundreds of dollars per day spent in the hacking attacks ??? 	 0
Janet Yellen - Wikipedia , the free encyclopedia 	 0
Of course your brother would be welcome in our White community . 	 0
So within the next day or so my user name will be MICHIGAN GHOST I just did n't want to have anything associated with Bradley or the uka !!!! 	 0
Jews are not only insane , they are of literal demonic DNA . 	 1
They would be better off just sitting out in the sun eating a dirt sundae . 	 1
It's just the stupid ones who are copying Miley Cyrus like the one who caught on fire . 	 0
- YouTube 	 0
I think it 's profitable to jump on at mainstream conservative chatboards like conservativeunderground.com. 	 0
As requested , here 's a link to the USA Today coverage of the mystery of the stinky suitcase . 	 0
That's either a White guy who 's been exposed to a nuclear fallout or a Black guy ( how many Blacks do you see at Tour de France ? 	 0
yea i thought so when i saw a episode they had a klanmen on there and he was calling jerry a * * * * ing jew lol 	 0
YouTube - White family beaten by mob of blacks YouTube - Black gang in Des Moines , Iowa chants `` It 's Beat Whitey Night '' as they assault white people YouTube - Black Man Punches Blind White Woman On Bus 	 0
Its good to know that living in San Fran does n't mean you have to give up your 2nd amendment right anymore . 	 0
I guess the term `` blond '' is somewhat subjective , but to a Swede the vast majority of Spaniards are brunettes . 	 0
YouTube - Milk The Deadly Poison WATCH THIS !!! 	 0
Yeah, but back in the day there were n't that many millions nigs and wetbacks . 	 1
I 've seen it and currently live it , and let me tell you it is not pretty . 	 0
well like I said , I keep to myself . 	 0
http://abcnews.go.com/International/print ? id = 2483106 AP Story 	 0
You are the one telling the story . 	 0
Thats what I tried to tell those nuts over on the health a fitness thread and was attacked for it in post ???? 	 0
You may want to consider the Harrison Arkansas area as well . 	 0
Hey there Welcome to Stormfront . 	 0
AR10s are heavy . 	 0
My glock not special parts just night sights , take home shake dry , clean when your bored . 	 0
Go to my SF thread here for a link to a PDF copy of the book at ... 	 0
Which proves that they are a different people , and by any chance not Slavic . 	 0
Just look at the nonsense on tv ! 	 0
Great show ! 	 0
Yes the camp out will take place next month , we have a magnificent spot for it in the mountains of leinster . 	 0
Basically , we are the fathers of millions of black little bastards . 	 0
The border war moves closer to home : Just another day. . . . : A relaxing evening at home suddenly turns into the pursuit of drug smugglers in my neighborhood My blog. . . 	 0
I 'll bump it so it 'll be easier for me to find later for reference . 	 0
I 'd imagine trying to live there as a white nationalist would be extremely hard . 	 0
Since you 're now in college I 'd suggest working on a B.A.E. degree and plan on moving to KS and working in this new school . 	 0
They always have anti-racism campaigns and multikulti propaganda . 	 0
Hi all , never posted in here before but ive been on sf for ages. live near london - but thinking about relocating up north ( i cant imagine why lol ) 	 0
However I hope we 'll get off our butts before then . 	 0
God forbid anyone should promote straight racially loyal hetrosexuality Diablo 	 1
Share and prepare ! 	 0
Pick a few , you 'll see what I mean . 	 0
Knife, first aid kit , emergency blanket , pancho , lighter , flares , permanent marker , car cell phone charger , pocket mirror , compass ..... 	 0
-Sending their kids to jewish summer camps . 	 0
Now sit back down by the radio with your mug of tea and wait for your favourite BBC radio shows to come on and forget all about the truth . 	 0
I laugh out loud every time I see it ! 	 0
The government and elites will not do anything about it . 	 0
You are confusing species and race . 	 0
hello my name is shane i live in eka i like to surf talk be around kids enjoy people the arts have fun camp fish love my mom have a few close friends but a big support system i go to cr its good i like it also if you need more write me back 	 0
St. John 's College Choir , Cambridge , England : Come , thou long expected Jesus : St John 's College Choir , Cambridge - YouTube St John 's College Choir Cambridge - Wise - Prepare ye the way - YouTube Jesus Christ , the Apple Tree Merry Christmas ( almost ) --last week in Advent !!!!!! 	 0
- A Memphis teen is behind bars , charged with kidnapping and raping a 15 year old girl . 	 0
Turns out it 's a female negroid assaulting the White woman . 	 0
Reminds me of an old joke . 	 0
They do n't have capitalism there ! 	 0
I will go to sleep now , as I have to wake up reasonably early this morrow . 	 0
One out we will never win but if we can form proper communities we can gain real strength . 	 0
Seems like you cant get away from these parasites anymore its happening and getting worse everywhere . 	 1
Slowly making my way through a Romanian Bible I got for my birthday in July . 	 0
Thank you for proving our point . 	 0
All of our tim hortons are staffed by those nast filipinos and every single town is full of Indians and asians . 	 1
You will have to get some space in your apartment. clear out a 6x6 foot space of floor and do floor exercises , stretch , do deep breathing , get a couple of dumbbells . 	 0
A teacher at a Baton Rouge elementary school was arrested just two hours into his first day on the job Tuesday . 	 0
Do liberal and feminist parents actually choose colleges for their children based on them ? 	 0
If you think this is bad , wait until she gets to middle school and she has to read clap trap like Roll of Thunder Hear My Cry and see the movie . 	 0
They fear it might be racist ! 	 0
Apart from that , only a small number of SF members are placed on moderation from time to time . 	 0
Hey , hey army Dirty , Dirty army Hop off your tanks and follow me We are Marine Corp Infantry Hey , hey navy Nasty , nasty navy Get off your ships and follow me We are Marine Corp Infantry Hey , hey air force Lazy , lazy chair force Get off your chairs and follow me We are Marine Corp Infantry Back in 1775 My Marine Corp came alive First came the color blue To show the world that we are true Then came the color red To show the world the blood we shed Then came the color gold To show the world that we are bold 	 0
hey everyone , i dont know really where to post this , but im new to the board and would just like to say hello to everyone. so ... hello ! 	 0
Hello I 'd thought i would join has my other half spends alot of time on here he might start to nottice me abit more 	 0
I remember months ago there was a thread with a complaint about a classmate who wrongfully claimed to be hispanic , just in order to receive affirmative action benefits . 	 0
In consideration of the word ' satan ' , within such a context the notion of satan worship ( to worship ones adversary ) is an altogether stupid thought . 	 0
It took me forever to find these documents .... 	 0
Why Bedfordshire Needs Kevin Carroll as Police Commissioner 	 0
Ages from 18-21. please write me back.xoxoxoxoxoxox 	 0
Literally no whites When I lived in Naples when I left it was a lot of non white , but nowhere near like it is now . 	 0
but please prepare yourself for anything like a nuclear blast or a huge earth quake or hurricane .... shtf in many ways 	 0
Well it was only an animal instinct . 	 0
HydraDeck Humans - YouTube 	 0
I was beaten and robbed by two natives last year and over the last couple of years I have watched downtown turn into black , brown and yellow town. the food court at Portage place has started to remind me of the creature cantina from star wars . 	 1
Nasty.. 	 0
Andy Cameron - Ally 's Tartan Army ( TOTP ) 1978 - YouTube 	 0
Most of these videos belong on the Animal Planet tv channel . 	 1
Thanks for posting , made my day 	 0
In my opinion he is god like and I take inspiration from him every day . 	 0
Very funny ....... 	 0
Over and over , you hear about home-schooled kids beating out public school kids for spelling bees . 	 0
I 'm getting ready to head out to move in with my SF romance in a couple of days . 	 0
I hope the filthy scumbags who did this get what they deserve . 	 0
Didn't Sextus solve this problem over a thousand years ago ? `` but amongst the Romans it is forbidden by law to do so '' 	 0
`` The aim and final end of all music should be none other than the glory of God and the refreshment of the soul . '' - Johann Sebastian Bach `` Where there is devotional music , God is always at hand with His gracious presence . '' - Johann Sebastian Bach 	 0
I bet where he lived small animals went missing all the time maybe even people 	 0
You acted like yourself . 	 0
It where loads of them when I was in Thailand , Thaiguys running up from the water screaming `` Tsunami tsunami !! '' and behind them is a one foot wave 	 0
CAMPO SAN DIEGO EAST COUNTY CALIFORNIA On Now thru August 7 , 2005 760 644-0857 Come One Come All ! 	 0
You cant protest there for this ? 	 0
now the bitch has to nerve to say `` I wasnt born in australia so i dont have to speak english properly , so shut up '' I think that 's very stupid . 	 0
http://www.wpix.com/news/wpix-jersey ... , 5347881.story = = = = = Police arrested two men on suspicion of stealing more than $ 50,000 worth of property from an Avondale home Tuesday afternoon , thanks in part to attentive neighbors . 	 0
I've heard that men with AIDS in Africa think having sex with a virgin will cure them . 	 1
Idiotic. 	 0
To Hell with Planet X ! 	 0
Why must we have a favorite . 	 0
Thanks for the plug John , closest group of NA to Kansas City I know of are some of us in Omaha and the St Louis Unit . 	 0
She then solicited his classmates to make comments about what they disliked about the boy . 	 0
Saga is good too , I like any of her stuff that I 've heard , although I hear she is n't too popular with some of the people in the movement in her own country ... 	 0
One guy 's face is clearly shown at the end , and the coon in the suit is a well-know football player according to this article . 	 0
In high school i got all kinds of hell for having an article on Rudolph Hess , and this was before i was even a WN . 	 0
Ever since SF came back on line people have adopted a more aggressive line of debate , the threads I have been on seem to have gone that way pretty quickly anyway . 	 0
Every action he 's taken reveals that he is completely unacceptable. as a citizen , in White societies All the blacks and browns can do is wreck and destroy - and that is all they have done , and do . 	 1
man i was in jail in waukesha a few years back and i heard that there arent any skins out there any more , hows the scene out there ? has it picked up in the last few years or was the guy i talked to full of it ? 	 0
I saw the clip too . 	 0
And second of all whites are smarter than asians and if you ever look at bodybuilding contests you will see only whites maybe one or 2 blacks . 	 1
So then what caused the booms and busts BEFORE the FED was put into place and we had a bimetallic based money ? 	 0
The common draw was between 80 - 140 lbs . 	 0
I would never date a black guy . 	 0
The Fans . 	 0
Will you all let me know a good couple of months ahead of time so I can sell my house , most of my stuff and go hide in the woods ? 	 0
So they can get reparations for their great grand parents ' `` suffering '' plus more . 	 1
Intelligent Masculine Black Fed Ex Man comes to save the day and explain how stupid the white man is . 	 0
If they were to educate themselves about history a little better they could get over it . 	 0
too bloody right mate hey dont get me wrong i use short cuts all the time but sometimes it jus goes 2 far 	 0
The Jews are responsible for massive non-White immigration to Europe and North America . 	 0
Southern Missouri is very pretty . 	 0
Tens Of Millions For Africa Drought Victims A # 52.25m emergency aid package has been put together to help millions of drought victims in the Horn of Africa , the Government has announced . 	 0
It was uncomfortable . 	 0
Apparently, many are not yet out of the closet . 	 0
Your assuming all Skinheads tattoo themselves and kill people for fun . 	 0
You laugh at us but I have yet to see a picture of you . 	 0
I usually use Powerade or Sqwincher . 	 0
The Jewish race is without any doubt the greatest threat to the survival of the White race . 	 1
If only they had cheap cameras you could hide in your baseball cap . 	 0
Q : If Timmy can hop a distance of 2 feet and he makes 2 hops , how far did he hop from the starting point to the finishing point ? 	 0
... ) 	 0
All we have is blacks and a few mestizos and all are pretty well behaved , we keep them that way around here 	 1
Thank you in advance. : ) Download the youtube `` description box '' info text file below @ http://www.mediafire.com/download/dqhn1czprr17o21/Booklet-Description-Box _ Info.txt 	 0
Everytime I hear the word `` Yugo '' I think of that scene in Dragnet , where Sergeant Joe Friday says `` the department furnished us with a 1985 Yugo , the cutting edge of serbo-croatian technology !! '' 	 0
WEKU 	 0
Only Mr. Smith had no prior criminal record . 	 0
Make sure you have a security team for Justin Barrett whenever he speaks in public in case the unwashed scum try anything again . 	 0
I laughed and laughed at his antics !!! whilst another couple of Pakistani youths celebrate by hitching a temporary ride on a TK Maxx lorry !!! 	 0
26 5feet 8 inches dark blonde hazel/green eyes 155 lbs babyface 	 0
Definitely going to do that ! 	 0
http://www.unitedcountry.com/search0 ... 7970 & AU = N & FT = P 	 0
This is my home town .. these people are locals and can help you find what you want ... 	 0
Goals?? 	 0
FBI : Chicago officially America 's murder capital | Fox News 	 0
Id recommend woman use their long nails to gauge out the eyes and throat , and stick their finger up their noses . 	 1
Production of white babies and increasing white population is a task of each white couple . 	 0
It used to be the churches in your own community would take care of people facing hard times ... 	 0
Watch how long she keeps her eyes on your eyes , and on you in general , when you just start turning away . 	 0
Agreed. 	 0
I'm going to post this one a bit early just in case . 	 0
uh the thread is about how i am never going to find a guy because i am way too picky lol 	 0
I just created a new user group for all members of Stormfront with Slavic ancestry ! 	 0
Softly bright or radiant ; luminous ; as , `` a lambent light . '' 3 . 	 0
Full Story http://www.abqtrib.com/news/2006/mar...uring-traffic/http://www.abqtrib.com/news/2006/apr...ion-of-return/http://www.abqtrib.com/news/2006/apr...-us-officials/http://www.abqtrib.com/news/2006/apr...ted-on-murder/http://www.abqtrib.com/news/2007/aug ... -astorga-case/ 	 0
Hell, i tend to not give a tinker 's darn if my friends ' ocasionally ' smoke weed . 	 0
I've got two knife blocks on the counter . 	 0
Indeed, I have n't seen or heard machines raping or robbing people in the streets of Stockholm yet , non-european immigrants however ... 	 1
English team are 100 % white ... 	 0
I never drink diet anything either because of the aspartame and water is for the fish . 	 0
I havent been in Mayo in around three years but back then it was one of the last good Irish places left . 	 0
She could then go on welfare and take out student loans to go to college . 	 0
I 'm just worried about screening cause some amateur shows dont pay and also if there is no medical tests someone might have aids . 	 0
I ca n't fathom seeing all those brainless whites along with their negro counterparts worshipping Obama . 	 1
Every Hispanic I have known is terrified of dogs and do n't like cats either . 	 0
They go around school acting like being half White/half black or half White/half asian is something to be proud of . 	 1
And before you ask : Yes I bite my lips . 	 0
Prostitution and drug is getting everywhere , dealers are from Senegal , Guinea , Nigeria , dirty prostitutes are fom Cameroun . 	 1
Yes most certainly now you need to recruit more of you friends an such to join Stormfront and help our movement ! 	 0
He survived it , only to watch his country once again get torn into bits , and fall under communism which he fought against . 	 0
Stop theorizing , stop dreaming and start practicing . 	 0
My kinda place ! 	 0
Yes and in the meantime you forget that you belong to a Nation . 	 0
Apparently , she has taken her suffering and used it to help other white people . 	 0
What they say and what the want to do are miles apart https : //www.facebook.com/NationalRif ... 4033633761833/ 	 0
By the way , if the person you 're speaking to is claiming that blacks are held back it 's their duty to prove their claim , not your duty to disprove it . 	 0
Do s and Don ts When Stopped By Police and Carrying a Firearm ( VIDEO ) By Steve Straub January 25 , 2014 Do 's and Do n'ts When Stopped By Police and Carrying a Firearm ( VIDEO ) - The Federalist Papers 	 0
Why do the Swedes hide their best looking females ? 	 0
The english policy was one of extermination from day 1 . 	 0
What I find to be a joke is that someone would take it seriously and post absolute nonsense and crap about this site , without checking it out first . 	 0
35109 	 0
LOL, ok I give up I just had never heard that specific word before and it was n't in my dictionary . 	 0
I wish more mods saw it the way you did so that my friend Lycurgus might one day find himself unmoderated . 	 0
