sentence 	 label
we've been happy to see some new faces at our recent events and we look forward to seeing everyone who came to our weekly meetings and those who came to our first time 	 0
french and english flags should be, and the white canadian flag should be 	 0
it's just a show of absurd: a white woman with an athletic body attacks a man who's a worse man than the other man! â¦ 	 1
they'll be in school for 40,000 a year, and get high in high school for 40,000 	 0
teachers respect me cause i know i can't do that 	 0
they are internationalists and communists 	 0
reminding me of when i was in the bathroom and someone threw water on me 	 0
do you know any swedish friends? 	 0
the irish catholic said: "what's up?" 	 0
no stormfront nor moderator for such postings 	 0
the following thread may also be of interest to those interested in this subject and who are sustaining members: https://www.stormfront.org/forum/show... ml#post 5825477 	 0
the defense of ed steele should be a bigger protest 	 0
we should stand together and send packing when the non-whites come 	 1
till kveldulf opened up again with his unnecessary comments 	 0
the press is spreading misleading information to parents 	 0
she was working for the lesson she was there 	 0
hello, 7th flag, i wonder what that flag is for? 	 0
a beautiful ship! 	 0
didn't you see other white faces in the video? 	 0
when i was going to some place they'd come to me and ask me if i was hitler 	 0
they say they'll be in jerusalem next year 	 0
remember that we're europeans and we got a record of success 	 0
my father and my mother were born in the uk but they came from ireland 	 0
if you got information on anti-white, send it to this site, i know there'll be plenty of you 	 0
just another sexual predator out there 	 0
ha! ha! ha! ha! 	 0
i'm a proud croatian redneck, drink rakija, eat lamb and fight as i can and i go to the gym 	 0
i'm not a group or what, but i know a couple people who got it, maybe we can talk about it 	 0
what's up... what's 	 0
don't look at the genocide in serbia but at your own people 	 0
lie, lie, lie, lie, lie 	 0
i seen many in lviv ukraine begging for food in the east 	 0
i wonder how much of this behavior of gates and his clique of social elites is due to humans' instinct to protect their position once they've reached the top of hierarchy . 	 0
i've never seen a single one of them all day 	 0
i just listen to the sound and i work it 	 0
if we don't stop, soon as we're on the planet apes 	 1
all of this would have been so great tv 	 0
they can vouch for it too 	 0
full metal jacket, and it's the first part of the movie 	 0
if they don't relate, they're not slavs 	 0
it ain't beef, bread, or rice 	 0
it's shocking that people go out of country for a few years, then come back and get their money to black illegal immigrants 	 0
i want to suggest your collection distribution 	 0
there's a type of glass magnet on the patio door 	 0
don't tell me it's a sin 	 0
they'll be goodbye to their n.b.a. career 	 0
new world order will defeat all working men 	 1
on the european side there's no plans for any new sub-forum 	 0
ireland will fill the smaller size country quicker 	 1
i'm ready to go at 2:30! 	 0
five.56 bullets that i used to use in my 5.56 would cut through trees like butter 	 0
there's a sexual reference in this book 	 0
in my opinion, the majority of the people in these pictures are more dangerous to america than to ukraine 	 1
wickliffe, willowick parks, but some players unhappy - cleveland.com city curfew 5pm, and the city's basketball hoops locked . 	 0
why do you hate white people so bad in south africa? 	 1
if you need a little help, send me a message 	 0
art jones needs your vote to win the election! 	 0
on the other thread, they talked about coke and taco bell 	 0
it's really strange to do that 	 0
when they saw real white people, they were goths 	 0
you'll be in the city soon 	 0
the government should be held responsible for not doing more to preserve better 	 0
i wanna print some flyers and distribute them, but i don't got the money 	 0
i'm so tired of it 	 0
i'd rather stay out of town 	 0
it's too much to pay 	 0
i remember them as a young boy 	 0
they're not working but i know they'll be pushed into the top positions in society 	 1
wolf, what's your slogan? 	 0
my beautiful blonde niece annabella is 2, and i gotta teach her white values and heritage cause she's the future of our white race 	 0
you're on thin ice, jimmy 	 0
i always give a white man the benefit of "come right" before i reject them like "white trash" or "white trash" 	 0
he'll have more support than ever when he's coming back 	 0
(i'm gonna) i'm gonna (i'm gonna) i'm gonna (i'm gonna) 	 0
police arrest a black man in dublin, city centre , 	 1
im in the u.s. by the 10-15 freeway, maybe 45 minutes from here 	 0
you know i'll wait for you to figure it out and then you claim it was all your fault 	 0
you're only writing here when she says something stupid, if i didn't write it would be dead 	 0
yeah, it's just the color of the skin 	 0
yeah! yeah! yeah! 	 0
shockley became a professor at stanford in the late 1950s and became a strong advocate of eugenics 	 0
i asked for a change of user name and they approved it 	 0
they fear our weak liberal government, so they kill 	 0
white nationalism is not superior but 14 words 	 0
read about the news of how arabs kicked ass and cops ran from fear 	 0
* bernt anker hoffman, pakkis, 1929 . 	 0
look who's talking . 	 0
i'm leaving stormfront cause i'm tired of petty fights 	 0
communism is no laughing matter and should not be used to deliberately rebel 	 0
stop justifyin' the yellow fever 	 0
other accounts of the animal that has suffered from grief. â¦ 	 0
they were clearly fearless and ferocious, instill fear in the enemies of the communists 	 0
we can be like other sister countries in europe 	 0
whoa, that's amazing 	 0
send it to us at drmradio.com 	 0
we know if it was a poor black man beaten on the streets of sydney, it'd be on the news for weeks 	 1
and play with the kids in the neighborhood 	 0
heath said unemployment eats your soul in a spiral 	 0
and here's a link to the thread for the meeting of other interested parties to defend our race 	 0
we can keep fighting under one roof and keep the fight free 	 0
it's a cruel act to force a poor vodka bottle to spend his life in a jewellery store 	 1
adjustable rear sight, orange target, front sight, modified cylinder 	 0
hello, i wanna meet white people from other countries, especially girls 	 0
youtube - bombers, bombs, 9-11, and israel 	 0
just like blacks . 	 0
sad but true . 	 0
the best thing i saw was actually the other day 	 0
have you ever been back in the zoo? 	 0
the irish government will have to fight for our white race 	 0
nothing special, just a new word for me 	 0
anyone has read the wording of the itt tech . 	 0
i pray god to punish these subhumans even if they ask for forgiveness 	 1
the following suggestions are made by the department of public services and the department of public services 	 0
it's not about wanting to die another race; it's about staying alive 	 0
chinese are good, those who remain in their country are good, those who are illegal immigrants in the white nation 	 1
the remains of a dead man found in a deserted hospital 	 0
is it just a germanic mythology board game? 	 0
sign on the door is "no ball games" and they're playing football 	 0
i know the campus police have ordered them to keep it from the department of homeland security 	 0
thank goodness they didn't think of it 	 0
was there a line in the subject line, "the first black president was a muslim"? 	 0
see the evil slave ship that forces blacks to leave their utopian paradise in africa http://www.europeandailynews.org/wp-... anmigrants.jpg 	 0
memphis, tenn . 	 0
my high school 100% white but there's more and more black people moving in the area, and their babies, i realise how lucky i am 	 1
like lions and tigers, they're the same 	 0
mit students develop a high tech product that'll turn any bike into an electric vehicle 	 0
i'm in kala, there's a couple of us in town 	 0
the.54 will be a white tail.... easily.. . 	 0
i ain't no grammar teacher but you'll have to use the line and paragraph breaks in the future 	 0
in the rural areas, the community will be unnoticed and untouchable 	 0
i never did but i heard it's a cool way to meet people....but anglin don't like it 	 0
cyf first world status 	 0
the weak may leave the folk at their choice time 	 0
it's sick to my heart 	 0
new england liberals with no taste for diversity, i think of wasp's 	 1
but it's an excellent thing, like a child, i often listened to a terrible hymn of the soviet union, which is a terrible experience 	 0
in the previous comment i forgot to mention 	 0
but it matters more than you know the enemy 	 0
i'm serious, they're makin fools of the irish 	 1
i'm not buying it ever again, i'm not buying it on tv, i ain't buying it on the jewtube 	 1
it's so beautiful to see the big white family 	 0
att had to make a blond man look dumb 	 0
help keep the case alive 	 0
new york is the biggest problem 	 1
yeah, they stealin' everything from whites cause they think whites owe them somethin' 	 1
whoa, hacking attacks cost a hundred dollars a day 	 0
janet yellen - wikipedia, the free encyclopedia 	 0
of course, our white community would welcome your brother 	 0
in the next couple days, i'ma have a user name so i don't want nothing associated with bradley or the uk. â¦ 	 0
the jews ain't just a freak, they're like a literal demon 	 1
they'd be better off in the sun and eat dirt pie 	 1
the ones that copy miley cyrus like the ones that burn 	 0
- youtube video - youtube   youtube   youtube   youtube 	 0
on the conservativeunderground.com, it's profitable to jump into the mainstream conservative chatroom . 	 0
here's the link to the usa today report on the mystery of the suitcase 	 0
it's either a white man exposed to nuclear blast or a black man (how many blacks?) 	 0
i thought that when i saw the episode, that was a klanman and he called me a * * * ing jew. â¦ 	 0
youtube - black mob attacks white people on bus, chanting "it's a night of white men" 	 0
in san fran, you ain't gotta give up your 2nd amendment rights 	 0
the term " blond" is a little subjective but most swedes are blond 	 0
watch this video on youtube - the deadly poison! 	 0
yeah, but in the day there was millions of niggas and wetbacks 	 1
i seen it and i lived it, and i tell you it ain't good 	 0
like i said i stay away 	 0
http://www.abc.net.au/international/print?id=2483106/ 	 0
you are the storyteller 	 0
i tried to tell these nutters about the health thread and they attacked me 	 0
you might consider harrison arkansas 	 0
welcome to stormfront 	 0
ar10 is a heavy weapon 	 0
i'm not a gun, just a night sight, take it home, clean when you're bored 	 0
go to the sf thread for a link to the pdf copy of the book 	 0
that's why they don't slavs, and they don't slavs 	 0
look at the tv! â¦ 	 0
great show, great show! 	 0
leinster, leinster, leinster, leinster, leinster, leinster, leinster , 	 0
in fact, we the black motherfuckers 	 0
the border war is moving closer to home:................................. . 	 0
later on i'll make it easier for me 	 0
it'd be so hard to try to live like a white nationalist 	 0
i suggest you go to college and study b.a.e. and plan to go to kansas 	 0
there's always anti-racism campaigns and multi-party propaganda 	 0
i thought relocating north was a long time but i don't think i could move north 	 0
but i hope we don't get on our ass 	 0
god forbid anybody should promote a straight-faced hetrosexuality diablo 	 1
share and prepare! 	 0
you can see what i mean by a couple 	 0
knife, first aid kit, emergency blanket, pancho, lighter, flashlight, portable phone charger, pocket mirror, compass.. . 	 0
- sending the kids to a jewish summer camp . 	 0
sit back and wait for the show on the radio and forget all about the truth 	 0
i laugh when i see him! 	 0
the government and the elite will never do anything 	 0
you confuse species and race 	 0
i'm a little bit of man, i'm a little bit of man, i'm a little bit of man, i'm a little bit of man, i'm a little bit of man, i'm a little bit of man, i'm 	 0
john's college choir cambridge - youtube st john's college choir cambridge - youtube st john's college choir cambridge - youtube st john's college choir cambridge - youtube st john's college choir cambridge - youtube st john's college choir cambridge 	 0
- a 15 year old girl was arrested for kidnap and rape 	 0
it's the white woman's attack 	 0
it's a long time ago, it's a joke i'll never forget 	 0
there's no capitalism there! 	 0
now i'm falling asleep, as i'm supposed to be awake in the morning 	 0
but if we form a real community we can never win 	 0
feels like the parasite's out of sight no more, it's happening everywhere and getting worse 	 1
i've slowly walked through the romanian bible i got for my birthday 	 0
thank you for proving that we were right 	 0
there's nast filipinos and asians everywhere, and every town is full of them 	 1
you gotta move a couple feet in your apartment 	 0
first day of school, a teacher got arrested in baton rouge 	 0
is it really based on parents choosing schools for their children? 	 0
waitin' for her to go to school and read her school books and see her movie 	 0
they're scared that he might be racist! 	 0
besides moderation is only a small part of the sf membership 	 0
mines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines , 	 0
hello everybody, i'm not post this, but i'm new to the boards and i'd like to say hello 	 0
hello, thought i joined him but he's been here a long time, might not notice me a little bit 	 0
there was a thread about a classmate that claimed to be a member of the group, and he was accused of being a member of the group 	 0
in this context, the notion of satan worship (to worship the enemy) is a completely stupid idea 	 0
i've been searching for these documents 	 0
why bedfordshire needs a police commissioner 	 0
18-21. please write me back 	 0
back when i was in naples, it was white but not nearly as it is now 	 0
but there's a big earthquake or a big earthquake or a big earthquake or a big earthquake... in many ways 	 0
it's just an animal instinct 	 0
hydradeck - youtube 	 0
last year, two natives robbed me and stole my food court at portage 	 1
es que esos ojos... iz a shame 	 0
andy cameron - the army of the tartans (totp) 	 0
animal planet channel is the channel where the videos are 	 1
thank you for the post, i love to be here 	 0
i'm thinking of god and i'm inspired by him everyday 	 0
it's a great joke.... iz a great iz a 	 0
you hear about the public school kids who beat the kids in the public school 	 0
in a few days i'm moving to sf, and i'm ready to go 	 0
hope the dirty bastards who did it get the punishment 	 0
but the romans have been banned for thousands of years? " 	 0
where there's devotional music, god is always there with his grace 	 0
maybe even people have gone away, small animals 	 0
you acted like a jerk 	 0
there was a wave of them when i was in thailand, and they were screaming " tsunami tsunami!" â¦ 	 0
campo san diego east county california on august 7,2005, 760 644-0857 come! 	 0
won't you protest this? 	 0
bitch sayin' i ain't born in australia, so i don't need no english 	 0
police arrested two men suspect of stealing more than 50,000 dollars worth of property from avond's 	 0
i heard that aids in africa thinks having sex with a virgin will cure them 	 1
idiotic, you dumb ass 	 0
planet x is for the devil! 	 0
why es que es la vida es la vida es la vida 	 0
and i know a couple of us in omaha and st louis, and a couple of us in omaha 	 0
then she asked the boys to comment on what they hated about the boy 	 0
i like all her shit i heard, even if i don't love her in the movement in her country, but i love her anyway 	 0
end article shows a man's face, and the coon in the suit is a known football player 	 0
high school, and before i was a wn. â¦ 	 0
people adopted a more aggressive stance since sf came back on the scene, and i watched it happen pretty fast 	 0
like a citizen, he can destroy and destroy anything - and that's all he can do, and that's all he can do 	 1
i was in waukesha, and i heard there was no skins, how you feel about it? 	 0
i seen the clip too 	 0
and second, whites are smarter than asians and if you look at a bodybuilding contest you'll see only whites 	 1
than what caused boom and bust before the fed was created and we had a bimetallic currency? 	 0
the weight of 80 - 140 pounds was the main draw 	 0
i would never date a black man 	 0
the fans are here 	 0
tell me a few months before i sell my house, my stash and hide in the woods? 	 0
so they can pay their great grandparents for their misery 	 1
smart masculine black man comes to save the day and explains how stupid the white man is 	 0
if they were better educated they could learn a little better history 	 0
i can't lie to you, mate, i use them all the time but sometimes it's just a little too much 	 0
the jews have been responsible for massive non-white immigration to europe and north america . 	 0
it's a beautiful place in the south 	 0
the government has announced a $52.25 million emergency relief package for drought victims in africa . 	 0
it's uncomfortable but it's all right 	 0
seems like many of them ain't in the closet yet 	 0
tattooed skinheads, you kill people for fun 	 0
you laugh at us but i haven't seen you 	 0
i usually use powerade or sqwincher 	 0
the jewish race is the biggest threat to the survival of the white race 	 1
you could hide in your cheap camera 	 0
how far did timmy leap from start to finish 	 0
...  ...  .. . 	 0
we just black and a couple mestizos and we pretty, we pretty 	 1
download the text file "description of the box" below: http://www.mediafire.com/download/qhn1czprr17o21/booklet-description-box_ info.txt 	 0
i'm thinking of the scene in dragnet where sergeant joe friday said, "the department supplied us with a 1985 yugo, the most modern serbic technology" 	 0
wek u iz a iz a 	 0
before mr. smith, he had no criminal record 	 0
make sure that when justin barrett speaks publically 	 0
while the pakistani youths celebrate the arrival of a temporary ride on a tk maxx truck, i laugh and i jive! 	 0
26 5 feet 8 inches dark brown hair, green eyes, 160 pounds 	 0
i know i'll do it! 	 0
http://www.unitedcountry.com/search0... 7970 & au = n & ft = p 	 0
it's my home town....and they can help you find what you want 	 0
the goal???????????????????? 	 0
fbi: chicago murder capital | fox news 	 0
women should use long nails to gauge eyes and throat, and stick their finger in the nose 	 1
every white couple is to blame for the production of white children and the increase in white population . 	 0
people facing hard times would be cared by the church in your community 	 0
when you start to turn away, look at her eyes, and look at you in general 	 0
well, i'll take it all the way 	 0
just in case, i'll post it a little early 	 0
i can't find a man cause i'm too picky 	 0
stormfront slavic ancestry has just created a new group! 	 0
a soft, radiant light; a luminous, luminous light . 	 0
abqtrib.com / news / 2006/mar...uring-traffic/ http: /www.abqtrib.com/ news/2006/ apr...ion-of-return/ http/www.abqtrib.com/ news 	 0
well, i don't give a damn if my friends smoke weed 	 0
i've got two knives on the counter 	 0
in fact i've never seen or heard of any of the swedish immigrants rape or rob people on the street, not even the europeans 	 1
the english team is 100% white 	 0
i ain't drinking nothing for aspartame and water 	 0
three years of mayo but it's been a good place for a long time 	 0
then she could go to college and take out student loans 	 0
i just worry about the screenings cause some amateur shows don't pay and also if they don't have a doctor 	 0
i don't know how many brainless white people worship obama and the negroes 	 1
i knew all of them, and they all scared of dogs and cats 	 0
they act like they half white/half black or half white/half asian 	 1
yeah, i bite my lips 	 0
prostitution and drugs, the traffickers come from senegal, guinea, nigeria, the whores come from nigeria 	 1
you'll need more friends to join stormfront and help us in the struggle! 	 0
he survived but watched the country fall under the communists he fought against 	 0
stop thinking, stop dreaming and start practicing 	 0
i'm a little bit of a place! 	 0
yeah, and you'll forget that you're a nation 	 0
she seems to use her misery to help others 	 0
what they say and what they want to do is different 	 0
if the person you're talking to is saying blacks hold back, it's your duty to prove it, not your duty to disprove it 	 0
steve straub january 25th,2014 do's and don'ts when stopped by police and carrying firearm (video) â¦ 	 0
why do the swedes hide their prettiest women? 	 0
from the first english policy . 	 0
it's a joke that someone would take it seriously and post complete nonsense and nonsense about the site without checking it out first 	 0
35109 	 0
ok, i didn't hear the word before, and i didn't know it in my dictionary 	 0
i want more of my friend lycurgus, who would like to be unmoderated 	 0
it's not over yet 	 0
about 300 light years away from the narrowband composite image 	 0
they all got their arms and their martial arts 	 0
oh my god, i'm sorry 	 0
have you got any ideas how to make drinking water from the water? 	 0
he's a member of the jewish community that came to town in the late 19th century 	 0
i don't suggest a place to go but i don't want to be seen as a white man and try to move there 	 1
in the upcoming election, our friend krekar will be a strong anti immigration party in norway 	 0
stoning - life of brian - youtube 	 0
kiss and kiss, the enemy's on the street rape our women 	 0
someone's a genius! 	 0
bokmal is used in the papers, official documents, and spoken in big cities and in the countryside 	 0
the pay is poor but it's fair 	 0
i wonder how many mothers would kill to look like this 	 0
i don't know what you know about brits but i'm english, so you must know something i don't know 	 0
if they're trash, what the hell cares about them 	 1
i'm at devil lake, nd, where the water flows 	 0
musta played a role in the establishment of the school system 	 0
i know you say exactly what i say but i'm sick of seeing useless apes benefit from the great things white people do 	 1
in my home town, 8 spics and 8 coons 	 1
!72 hours of gear is more than enough 	 0
you'll see what it's like 	 0
i look for others to add to the site as well as i can 	 0
14 words! 88! â¦ 	 0
sexual abuse and abuse of freemasons continues to read . 	 0
i thank everyone who posted to the halloween thread this year 	 0
unfortunately, there's a lot of poor white people who work 	 0
you hate the double standard? â¦ 	 0
i can't believe the government would take more taxes to feed and house more rapefugees that flood our country 	 1
but the main thing is there's nothing to be proud of 	 0
if so, send me an email or pm 	 0
88....i'm from houston and i hope to go to austin with a couple other hoes...if there's anyone who needs a ride from houston 	 0
they took the action of screaming for help and getting off the bus 	 0
i assume he's not public, so i put ads in the phone box saying he's takin it to the ass 	 0
she was a traitor to the race, and we called her a traitor to her own selfishness 	 0
the nt does not contain any requirement for circumcision 	 0
baby steps, baby steps . 	 0
hello stormfront, eldritch! 	 0
tonight we've been engaged in all of our lives 	 0
i know you won't invite me but if anything happens i hope you say it to me 	 0
when i die, i'll put a monitor in my coffin and make sure i don't die! â¦ 	 1
ok, i say kapo ain't talking bad about the jews 	 0
in the mid seventies, pinkerton security guard shot a neighbor of mine with a rock salt gun 	 0
why is it so hard to find people with the same views on our white race as i have? 	 0
perhaps the proud irish inhabitants of dublin don't want to be enriched by such a culture 	 1
now there's a piece of propaganda on the tv screen 	 0
then he was able to preach against anti-semitism from the pulpit 	 0
working class white working class, i wonder what the fuck they did? 	 0
it's amazing that you can create a very sexist idea and assume that your idea is just sexism enough to be called out by feminists 	 0
i didn't buy a mainstream album in a year 	 0
car engine don't need more than 7 liters, so why don't we drive 	 0
i'll be waiting for a new computer next week 	 0
(listen to the noise at 0.34 - remember anything?  ) 	 0
if we're tied to the rothschild banking system, we can't be independent 	 0
it's never good, especially when the boy's lost 	 0
i'm takin' it you meant a bull sheet (like the other poster said) â� 	 0
?????????????????????????? 	 0
a couple years ago, suspectin that he was takin' a shit in the open with people walking around 	 0
my father taught me to shoot when i was 12 	 0
belfry house skate-rink house, by kuzmin house, by lygin 	 0
- skinheads against racism - skinheads protiv rasne diskriminacije - arpovci - debili . 	 0
www.abc25.com/global/story.asp? s=5352185 non-whites commit more crimes against whites but they don't think of it as a hate crime 	 1
anybody got a link to watch the rousey/correia fights? â¦ 	 0
it ain't even the same as mercy and god's bible 	 0
we'd go to the port early but the ship was cancelled because of bad weather 	 0
many of the problems we have today are the result of british interference 	 0
the old bulgarian pantheon is completely different from the slavic pantheon 	 0
other derivatives list: skr. धूप·¸ë¦¬ (dhūma) 	 0
if you want me, send me a message 	 0
they don't get invited to the local house... and they go to the car.... and they go to the car... . 	 0
he's a pathetic little monkey 	 1
we welcome all questions that will enable people to learn 	 0
andre gide french writer, essayist, and novelists (1869-1951) 	 0
0.2273 0.2222 0.4000 0.4279 0.3214 0.22 0.1908 0.09 0.0882 0.15 	 0
maybe from two minimum wage jobs...oh wait, white people don't have to 	 0
how can you defend ns and simultaneously condemn its core principle as a "blasphemy" 	 0
they sure couldn't stop you "expressing your religious beliefs" 	 0
next time you see somebody fall, help them get up 	 0
look at the threads: daniel has been honored with honor in the past! 	 0
does the greek and albanian race have a white colour? 	 0
galway and aran islands: youtube belfast and the best of the irish republic: youtube................................................................................ . 	 0
there's 151,000 people in sf and hundreds of millions walking around with blinders on 	 0
if you can afford a decent plinker for a seven hundred dollar, stay off the cheap, crap ar15 	 0
white women got a sense of cabbage 	 1
if people don't stand up and say no, the world won't change unless people on a great scale stand up and say no, the world won't change 	 1
black panthers rally in new york, first time there was a riot: youtube - nypd vs black panthers 	 0
we don't need them to tell them to run, they gotta come to us 	 0
ha ha ha ha ha ha ha 	 0
sheriff's office white candidates don't show their photographs 	 0
it's good that the same way, the same way, the same way, the same way, the same way, the same way, the same way, the same way, the same way, the same way, the same way, the same 	 1
i wanna hear your thoughts on black music, and i wanna hear your thoughts on black man 	 0
when people don't want to fight for their existence - providence in its eternal justice has decided to end the people 	 0
kick the pieces out? 	 0
http://www.wntube.net/play.php?vid=1428&code=108 	 0
in these chambers, 2.2 million people burned in a year 	 0
how you doin'? 	 0
you can probably get a couple courses in correspondence 	 0
stop showin' south asian functional illiteracy 	 1
we heard the first days sinking kursk, when the radio link with the submarine was established, and oxygen was also established . 	 0
was.. . 	 0
the weakness of the bat is the windup, when you back up to the swing, you open up to attack for about 1/2 seconds 	 0
a few unpleasant facts about the british people's party a few unpleasant facts about the dup 	 1
i wonder if he tried to figure out how he got trapped in the open forum 	 0
she's from ukraine . 	 0
that's why the 17-year-old angle 	 0
i never read a stupid thing 	 0
regime's bad for germans to hate themselves, too bad they don't have brown skin! â¦ 	 1
the better board will receive more donations 	 0
i'll give you a real picture of the present day bulgarian who looks like this picture 	 0
the whites more like 4.8 million 	 0
i hope you do, i hope you do 	 0
in their eyes they could find us or anyone else unwanted 	 0
it's criminal in nigeria for them to be involved 	 0
i read and count since i was 3 years old! 	 0
more people comin' on board since i started comin' here 	 0
if we could figure it out with the machine, we'd see smiling white faces 	 0
it's a good thing... i'll take a little food....but if we park....or somethin like that....someone please.... forget the beer permit.... lol . 	 0
only a jew could hide in a black country, a fugitive from us law, while he promised to sue the company he cheated on 	 1
i never tried to create a disturbance 	 0
anyone who don't speak romanian and they look like a white man, goin' back to romania 	 1
like most animals, they tend to be considered more dangerous if they're considered to be more dangerous 	 0
i like the way you pointed out that the anti-bullying campaign has been used to promote homosexuals who are more likely to bully anyone who diss disagree with them 	 1
hello fritz klingingberg, loyaldefender, c13, and anyone else who posted lately 	 0
com/watch? v=krdycxpb4fs and then the whole myron fagan video on youtube . 	 0
click the ``pictures'' button and wait for the loading 	 0
even though the study was based on differences between individuals, found enough data to conclude that the race has a different genetical code.... almost by accident . 	 0
i like the things you walk in 	 0
i'm tired of the crazy teachers and the blacks 	 1
it's a money making scheme, so it's pushing it 	 0
the main logo of the website 	 0
they fought hard for their country, and they didn't care if they died 	 0
was bill clinton the first black president? 	 0
to make a history cause they ain't got no? 	 0
i know the rich kids always get the best, i know you ignore the kid in the summer 	 0
our family members the hardest, but they're worth every moment 	 0
yeah, he was disgusted by the bs on facebook 	 0
hello sisters and brothers, i'm from wiltshire, so if anyone else is from wiltshire, i'm glad to talk to you 	 0
south africa's white farmers have been banned by the state 	 0
if people would sacrifice for the group, it would be more uplifting 	 0
palatka, florida, nov . 	 0
i came to terms with the fact that they better with a spear than i'll ever be 	 0
i've got white skin 	 0
b.s. and the race war wouldn't be fought cause of whites who shoot down non-white neighborhoods; it's already open season for whites and whites and whites and whites and whites and whites and whites and whites and whites and whites and whites and 	 0
you got it all wrong 	 0
i'll look deeper inside so i can proceed with the best 	 0
serbs mixing with gypsies and turks, we're both christians 	 0
i posted here a few years ago as a kruger but i thought of a new name for a while, so i went ahead and used it here 	 0
to tie a thread together... . 	 0
like a person with one hand, a wheelchair, a wheelchair, a wheelchair. â¦ 	 0
you're so close to it 	 0
hearing the letter would make deaf ears 	 0
they're not resting until they destroy us 	 1
i guess i'm not white 	 0
david stein / cole on holocaust revision - youtube 	 0
this is where we come in, hundreds of thousands of white people 	 1
my knees were like a metal show after the last death metal show 	 0
cf iz iz iz 	 0
i read a couple min's and i found out what i found: http/ / fakty.interia.pl/galerie/ocz..., 1160979,1,275 	 0
i wonder how long before obango starts to bring them new lives 	 0
no one has told me 	 0
is this a contradiction? 	 0
you do well brother 	 1
i've been thinking a long time chris rock and i've been really messed up 	 0
as the kopdom is dying, the lyf is dying 	 0
always laugh when i hear the british government against the republicans 	 0
wends was wends (odin), balduri (baldr), hela (hel) and percunatele (mother of perunatele) . 	 0
i'm living in portugal, scotland, and i'm portuguese on my father's side 	 0
good drawings, and no nonsense about politics 	 0
the information on these excellent schools is provided on the web site 	 0
stormfront is alive and growing and you can help keep it 	 0
back to where you came from! 	 1
i seen two black guys in a week 	 0
i'm one of those people that support the white nationalism cause and i'm here to speak to you 	 0
the wacpg is focused on how we've become so backwards in affirmative action and the growth of black-owned programs that benefit white americans. â¦ 	 0
